POSTID,PRODUCT,PRODBOOMCD,GROUP,NB_IF,RECORDNO,PAID_UP,NO_POL,NO_INS,SALES_CHAN,INTERMED,LEG_ENTITY,ISS_YR,ISS_MTH,SEX_1,AGE_ISS_1,DOB_YR_1,DOB_MTH_1,AGE_ADJ_1,SEX_2,AGE_ISS_2,DOB_YR_2,DOB_MTH_2,AGE_ADJ_2,PERSTPCD,PROFIT_GRP,TARCD,BEN_TERM,SINGLE_PR,PREMPAY_CD,PREM_FREQ,PREM_SUM_V,RC_RATE_PC,BASISCOM_P,SCORECOM_P,BASISCOM_U,SCORECOM_U,RESTEARNTR,CURRENCY,STATU_RES,STATU_ADM,ANN_FREQ,RSK_INIT,RSK_OUTSTA,RID_RES,RID_IBNR,RID_AGERES,UNEARNPREM,PROD_KD
107242710,TRAD,DIL,51,IF,4179,Y,1,1,MVI,146506,A,2009,8,F,61.00,1948,7,0,O,,,,,N,Z,DIL,9999,50564.00,C,Q,50564.00,1.50,758.46,,0.00,,0.00,EUR,47423.00,474.00,M,,,,,,,99
107258140,TRAD,DIL,51,IF,4275,Y,1,1,MVI,721662,A,2008,8,F,71.33,1937,4,0,O,,,,,N,Z,DIL,9999,45515.52,C,Q,45515.52,1.50,682.73,,0.00,,0.00,EUR,36725.00,367.00,Y,,,,,,3525.00,99
107277210,TRAD,DIL,51,IF,4371,Y,1,2,MVI,244020,A,2009,12,M,65.00,1944,11,0,F,56.58,1953,4,0,N,Z,DIL,9999,40133.39,C,Q,40133.39,1.50,602.00,,0.00,,0.00,EUR,36494.00,365.00,Q,,,,,,743.00,99
107297170,TRAD,DIL,51,IF,4467,Y,1,2,MVI,249516,A,2010,1,F,64.67,1945,4,0,M,58.83,1951,2,0,N,Z,DIL,180,59777.00,C,Q,59777.00,1.50,896.66,,0.00,,0.00,EUR,14830.00,148.00,Q,,,,,,5157.00,99
107318340,TRAD,DIL,51,IF,4563,Y,1,2,MVI,625590,A,2010,1,M,65.75,1944,3,0,F,61.33,1948,9,0,N,Z,DIL,9999,217934.78,C,Q,217934.78,1.50,3269.02,,0.00,,0.00,EUR,184608.00,1846.00,Q,,,,,,14619.00,99
107360350,TRAD,DIL,51,IF,4659,Y,1,2,ASB,355677,A,2010,5,M,59.42,1950,11,0,F,59.25,1951,1,0,Y,Z,DIL,226,69515.00,C,Q,69515.00,1.50,1042.73,,0.00,,0.00,EUR,31952.00,319.00,M,,,,,,,99
107377800,TRAD,DIL,51,IF,4755,Y,1,1,ASB,118000,A,2008,12,M,59.25,1949,9,0,O,,,,,N,Z,DIL,9999,5857.57,C,Q,5857.57,1.50,87.86,,0.00,,0.00,EUR,3855.00,39.00,Q,,,,,,0.00,99
107395670,TRAD,DIL,51,IF,4851,Y,1,2,ASB,118000,A,2010,8,M,55.75,1954,10,0,F,56.17,1954,5,0,N,Z,DIL,168,18987.41,C,Q,18987.41,1.50,284.81,,0.00,,0.00,EUR,4074.00,40.00,Y,,,,,,1501.50,99
107418110,TRAD,DIL,51,IF,4947,Y,1,1,ASB,118000,A,2010,7,F,51.08,1959,6,0,O,,,,,N,Z,DIL,167,18662.00,C,Q,18662.00,1.50,279.93,,0.00,,0.00,EUR,3593.00,36.00,Q,,,,,,1033.33,99
107438830,TRAD,DIL,51,IF,5043,Y,1,1,MVI,255349,A,2011,2,F,53.08,1957,12,0,O,,,,,N,Z,DIL,144,32304.87,C,Q,32304.87,1.50,484.57,,0.00,,0.00,EUR,3410.00,34.00,Q,,,,,,2139.33,99
107459270,TRAD,DIL,51,IF,5139,Y,1,1,ASB,118000,A,2011,3,F,65.00,1946,2,0,O,,,,,N,Z,DIL,9999,76041.00,C,Q,76041.00,1.50,1140.62,,0.00,,0.00,EUR,68958.00,690.00,M,,,,,,,99
107476530,TRAD,DIL,51,IF,5235,Y,1,1,MVI,255349,A,2011,4,F,65.17,1946,2,0,O,,,,,N,Z,DIL,9999,28426.20,C,Q,28426.20,1.50,426.39,,0.00,,0.00,EUR,23385.00,234.00,M,,,,,,,99
107488780,TRAD,DIL,51,IF,5331,Y,1,1,MVI,164186,A,2011,6,F,75.50,1935,11,0,O,,,,,N,Z,DIL,9999,8536.36,C,Q,8536.36,1.50,128.05,,0.00,,0.00,EUR,8394.00,84.00,M,,,,,,,99
107497060,TRAD,DIL,51,IF,5427,Y,1,2,MVI,794263,A,2011,7,M,64.92,1946,7,0,F,68.58,1942,11,0,N,Z,DIL,180,142174.00,C,Q,142174.00,1.50,2132.61,,0.00,,0.00,EUR,52060.00,520.00,M,,,,,,,99
107509380,TRAD,DIL,51,IF,5523,Y,1,2,ASB,118000,A,2011,6,F,49.92,1961,6,0,M,39.17,1972,3,0,N,Z,DIL,180,13630.00,C,Q,13630.00,1.50,204.45,,0.00,,0.00,EUR,4715.00,47.00,Q,,,,,,379.67,99
107521100,TRAD,DIL,51,IF,5619,Y,1,1,MVI,847475,A,2011,9,F,56.17,1955,6,0,O,,,,,N,Z,DIL,9999,48467.00,C,Q,48467.00,1.50,727.01,,0.00,,0.00,EUR,39867.00,399.00,Q,,,,,,0.00,99
107536860,TRAD,DIL,51,IF,5715,Y,1,2,MVI,840918,A,2012,2,M,65.08,1947,1,0,F,62.25,1949,11,0,N,Z,DIL,180,82614.89,C,Q,82614.89,1.50,1239.22,,0.00,,0.00,EUR,31380.00,314.00,Q,,,,,,2285.00,99
107556000,TRAD,DIL,51,IF,5811,Y,1,2,MVI,840918,A,2012,1,M,49.42,1962,8,0,F,48.25,1963,10,0,N,Z,DIL,187,9676.00,C,Q,9676.00,1.50,145.14,,0.00,,0.00,EUR,3635.00,36.00,Q,,,,,,473.33,99
107578460,TRAD,DIL,51,IF,5907,Y,1,2,MVI,846352,A,2012,6,M,65.00,1947,5,0,F,62.50,1949,12,0,N,Z,DIL,9999,6203.06,C,Q,6203.06,1.50,93.05,,0.00,,0.00,EUR,3632.00,37.00,Q,,,,,,86.33,99
107592200,TRAD,DIL,51,IF,6003,Y,1,1,MVI,182378,A,2012,8,F,50.17,1962,5,0,O,,,,,N,Z,DIL,120,13619.38,C,Q,13619.38,1.50,204.29,,0.00,,0.00,EUR,794.00,8.00,M,,,,,,,99
107602710,TRAD,DIL,51,IF,6099,Y,1,2,MVI,858217,A,2012,11,M,65.25,1947,7,0,F,52.33,1960,7,0,N,Z,DIL,180,64639.98,C,Q,64639.98,1.50,969.60,,0.00,,0.00,EUR,26466.00,265.00,M,,,,,,,99
107614770,TRAD,DIL,51,IF,6195,Y,1,2,MVI,172114,A,2013,1,M,64.50,1948,7,0,F,67.83,1945,3,0,N,Z,DIL,120,120034.83,C,Q,120034.83,1.50,1800.52,,0.00,,0.00,EUR,13032.00,131.00,Y,,,,,,5501.67,99
107628370,TRAD,DIL,51,IF,6291,Y,1,2,ASB,118000,A,2013,3,M,60.25,1952,12,0,F,41.08,1972,2,0,N,Z,DIL,117,28558.41,C,Q,28558.41,1.50,428.38,,0.00,,0.00,EUR,2821.00,28.00,Y,,,,,,780.00,99
107639180,TRAD,DIL,51,IF,6387,Y,1,2,MVI,550517,A,2013,7,M,53.58,1959,12,0,F,49.83,1963,8,0,N,Z,DIL,137,8047.06,C,Q,8047.06,1.50,120.71,,0.00,,0.00,EUR,1955.00,19.00,Q,,,,,,702.00,99
107647750,TRAD,DIL,51,IF,6483,Y,1,1,MVI,842930,A,2013,7,F,55.58,1957,11,0,O,,,,,N,Z,DIL,120,258043.00,C,Q,258043.00,1.50,3870.65,,0.00,,0.00,EUR,40987.00,410.00,M,,,,,,,99
107656640,TRAD,DIL,51,IF,6579,Y,1,2,MVI,860957,A,2013,9,M,65.67,1948,1,0,F,62.17,1951,7,0,N,Z,DIL,9999,40375.00,C,Q,40375.00,1.50,605.63,,0.00,,0.00,EUR,31154.00,312.00,M,,,,,,,99
107668220,TRAD,DIL,51,IF,6675,Y,1,1,MVI,754408,A,2014,1,F,54.83,1959,2,0,O,,,,,N,Z,DIL,144,107000.00,C,Q,107000.00,1.50,1605.00,,0.00,,0.00,EUR,37076.00,371.00,M,,,,,,,99
107681090,TRAD,DIL,51,IF,6771,Y,1,1,MVI,753566,A,2014,1,M,75.00,1938,12,0,O,,,,,N,Z,DIL,132,150305.00,C,Q,150305.00,1.50,2254.58,,0.00,,0.00,EUR,42503.00,425.00,M,,,,,,,99
107694120,TRAD,DIL,51,IF,6867,Y,1,2,ASB,118000,A,2014,2,F,49.92,1964,2,0,M,54.00,1960,1,0,N,Z,DIL,180,11713.00,C,Q,11713.00,1.50,175.70,,0.00,,0.00,EUR,5455.00,55.00,Q,,,,,,568.67,99
107705540,TRAD,DIL,51,IF,6963,Y,1,2,MVI,790857,A,2014,4,M,60.08,1954,3,0,F,60.33,1953,12,0,N,Z,DIL,144,150296.24,C,Q,150296.24,1.50,2254.44,,0.00,,0.00,EUR,54309.00,543.00,M,,,,,,,99
107715090,TRAD,DIL,51,IF,7059,Y,1,2,MVI,621672,A,2014,8,F,55.33,1959,3,0,M,59.92,1954,8,0,N,Z,DIL,115,68515.00,C,Q,68515.00,1.50,1027.73,,0.00,,0.00,EUR,15439.00,154.00,M,,,,,,,99
107728540,TRAD,DIL,51,IF,7155,Y,1,2,MVI,253443,A,2014,11,M,66.33,1948,7,0,F,63.92,1950,12,0,N,Z,DIL,120,34318.04,C,Q,34318.04,1.50,514.77,,0.00,,0.00,EUR,9506.00,95.00,M,,,,,,,99
107738630,TRAD,DIL,51,IF,7251,Y,1,1,ASB,118000,A,2014,12,F,51.83,1963,2,0,O,,,,,N,Z,DIL,180,106957.16,C,Q,106957.16,1.50,1604.36,,0.00,,0.00,EUR,54029.00,540.00,Q,,,,,,0.00,99
107751160,TRAD,DIL,51,IF,7347,Y,1,1,MVI,180281,A,2015,4,F,63.83,1951,5,0,O,,,,,N,Z,DIL,120,25383.82,C,Q,25383.82,1.50,380.76,,0.00,,0.00,EUR,7845.00,78.00,Q,,,,,,1712.00,99
107759580,TRAD,DIL,51,IF,7443,Y,1,2,MVI,626515,A,2015,6,F,60.00,1955,6,0,M,61.08,1954,5,0,N,Z,DIL,9999,6630.87,C,Q,6630.87,1.50,99.46,,0.00,,0.00,EUR,2836.00,29.00,M,,,,,,,99
107767390,TRAD,DIL,51,IF,7539,Y,1,1,MVI,663989,A,2015,7,F,65.33,1950,3,0,O,,,,,N,Z,DIL,9999,91385.36,C,Q,91385.36,1.50,1370.78,,0.00,,0.00,EUR,62567.00,626.00,M,,,,,,,99
107774420,TRAD,DIL,51,IF,7635,Y,1,1,MVI,860189,A,2015,10,M,57.08,1958,9,0,O,,,,,N,Z,DIL,120,8720.90,C,Q,8720.90,1.50,130.81,,0.00,,0.00,EUR,2910.00,29.00,M,,,,,,,99
107782920,TRAD,DIL,51,IF,7731,Y,1,2,MVI,255026,A,2015,11,M,55.42,1960,5,0,F,47.25,1968,7,0,N,Z,DIL,120,28727.00,C,Q,28727.00,1.50,430.91,,0.00,,0.00,EUR,10290.00,104.00,Y,,,,,,1894.00,99
107791760,TRAD,DIL,51,IF,7827,Y,1,2,ASB,863340,A,2015,12,M,55.83,1960,2,0,F,56.42,1959,7,0,N,Z,DIL,120,17431.61,C,Q,17431.61,1.50,261.47,,0.00,,0.00,EUR,6262.00,63.00,M,,,,,,,99
107798750,TRAD,DIL,51,IF,7923,Y,1,1,MVI,860189,A,2016,3,F,57.50,1958,9,0,O,,,,,N,Z,DIL,90,14626.97,C,Q,14626.97,1.50,219.40,,0.00,,0.00,EUR,3095.00,31.00,M,,,,,,,99
107805730,TRAD,DIL,51,IF,8019,Y,1,2,MVI,639534,A,2016,4,M,60.67,1955,7,0,F,73.67,1942,7,0,N,Z,DIL,76,45000.00,C,Q,45000.00,1.50,675.00,,0.00,,0.00,EUR,4078.00,41.00,M,,,,,,,99
107813090,TRAD,DIL,51,IF,8115,Y,1,1,MVI,621672,A,2016,6,F,68.42,1948,1,0,O,,,,,N,Z,DIL,9999,18110.98,C,Q,18110.98,1.50,271.66,,0.00,,0.00,EUR,11890.00,119.00,M,,,,,,,99
107819510,TRAD,DIL,51,IF,8211,Y,1,1,ASB,913954,A,2016,8,F,56.17,1960,5,0,O,,,,,N,Z,DIL,108,14710.00,C,Q,14710.00,1.50,220.65,,0.00,,0.00,EUR,5366.00,54.00,Y,,,,,,1457.50,99
107824910,TRAD,DIL,51,IF,8307,Y,1,2,ASB,913954,A,2016,9,F,60.17,1956,7,0,M,55.67,1961,1,0,N,Z,DIL,85,18135.50,C,Q,18135.50,1.50,272.03,,0.00,,0.00,EUR,4233.00,43.00,M,,,,,,,99
107831920,TRAD,DIL,51,IF,8403,Y,1,2,MVI,299016,A,2016,12,M,61.00,1955,12,0,F,63.75,1953,3,0,N,Z,DIL,75,30707.55,C,Q,30707.55,1.50,460.61,,0.00,,0.00,EUR,5525.00,55.00,M,,,,,,,99
107838120,TRAD,DIL,51,IF,8499,Y,1,2,MVI,853754,A,2017,1,M,46.75,1970,4,0,F,46.58,1970,5,0,N,Z,DIL,219,60216.00,C,Q,60216.00,1.50,903.24,,0.00,,0.00,EUR,37141.00,372.00,Q,,,,,,3412.00,99
107845230,TRAD,DIL,51,IF,8595,Y,1,1,MVI,189522,A,2016,12,M,57.83,1959,2,0,O,,,,,N,Z,DIL,84,8736.70,C,Q,8736.70,1.50,131.05,,0.00,,0.00,EUR,2171.00,22.00,Y,,,,,,587.00,99
107851340,TRAD,DIL,51,IF,8691,Y,1,1,MVI,628875,A,2017,5,M,65.00,1952,5,0,O,,,,,N,Z,DIL,120,41830.00,C,Q,41830.00,1.50,627.45,,0.00,,0.00,EUR,20106.00,201.00,Q,,,,,,1426.33,99
107855090,TRAD,DIL,51,IF,8787,Y,1,2,MVI,296749,A,2017,7,M,60.00,1957,6,0,F,54.25,1963,3,,N,Z,DIL,62,13575.63,C,Q,13575.63,1.50,203.63,,0.00,,0.00,EUR,1733.00,69.00,Y,,,,,,5238.00,99
107858640,TRAD,DIL,51,IF,8883,Y,1,2,MVI,621672,A,2017,9,M,49.83,1967,10,0,F,46.92,1970,9,0,N,Z,DIL,180,73683.01,C,Q,73683.01,1.50,1105.25,,0.00,,0.00,EUR,46478.00,465.00,Q,,,,,,1690.00,99
107862280,TRAD,DIL,51,IF,8979,Y,1,1,ASB,863340,A,2017,10,M,70.33,1947,5,0,O,,,,,N,Z,DIL,60,11882.85,C,Q,11882.85,1.50,178.24,,0.00,,0.00,EUR,1701.00,17.00,Q,,,,,,2332.00,99
107865960,TRAD,DIL,51,IF,9075,Y,1,2,MVI,637819,A,2017,11,M,76.67,1941,2,0,F,66.42,1951,5,0,N,Z,DIL,60,83843.49,C,Q,83843.49,1.50,1257.65,,0.00,,0.00,EUR,11402.00,114.00,Y,,,,,,8100.17,99
107869220,TRAD,DIL,51,IF,9171,Y,1,2,MVI,840876,A,2017,12,F,67.92,1949,12,0,M,71.08,1946,10,0,N,Z,DIL,60,46465.42,C,Q,46465.42,1.50,696.98,,0.00,,0.00,EUR,8327.00,83.00,Y,,,,,,5378.92,99
107873080,TRAD,DIL,51,IF,9267,Y,1,1,ASB,913954,A,2018,3,F,59.50,1958,8,0,O,,,,,N,Z,DIL,58,6773.00,C,Q,6773.00,1.50,101.60,,0.00,,0.00,EUR,1298.00,13.00,M,,,,,,,99
107876340,TRAD,DIL,51,IF,9363,Y,1,2,MVI,856930,A,2018,1,M,64.25,1953,9,0,F,64.83,1953,2,0,N,Z,DIL,60,46608.21,C,Q,46608.21,1.50,699.12,,0.00,,0.00,EUR,9126.00,92.00,M,,,,,,,99
107879820,TRAD,DIL,51,IF,9459,Y,1,1,MVI,754309,A,2018,1,M,65.92,1952,2,0,O,,,,,N,Z,DIL,60,5270.00,C,Q,5270.00,1.50,79.05,,0.00,,0.00,EUR,954.00,10.00,M,,,,,,,99
107883350,TRAD,DIL,51,IF,9555,Y,1,2,MVI,867267,A,2018,2,M,59.08,1959,1,0,F,57.08,1960,12,0,N,Z,DIL,60,111264.00,C,Q,111264.00,1.50,1668.96,,0.00,,0.00,EUR,23818.00,238.00,Q,,,,,,14902.67,99
107886130,TRAD,DIL,51,IF,9651,Y,1,1,MVI,229054,A,2018,6,M,65.75,1952,8,0,O,,,,,N,Z,DIL,67,23974.73,C,Q,23974.73,1.50,359.62,,0.00,,0.00,EUR,9253.00,185.00,M,,,,,,,99
107889600,TRAD,DIL,51,IF,9747,Y,1,2,MVI,253690,A,2018,5,F,62.50,1955,10,0,M,62.50,1955,10,0,N,Z,DIL,57,85977.20,C,Q,85977.20,1.50,1289.66,,0.00,,0.00,EUR,19273.00,192.00,Y,,,,,,3013.33,99
107893220,TRAD,DIL,51,IF,9843,Y,1,2,ASB,913954,A,2018,6,M,65.50,1952,11,0,F,65.83,1952,7,0,N,Z,DIL,60,12341.00,C,Q,12341.00,1.50,185.12,,0.00,,0.00,EUR,3307.00,34.00,M,,,,,,,99
107896520,TRAD,DIL,51,IF,9939,Y,1,2,ASB,913954,A,2018,8,F,63.58,1955,1,0,M,61.33,1957,4,,N,Z,DIL,50,41997.00,C,Q,41997.00,1.50,629.96,,0.00,,0.00,EUR,7748.00,310.00,M,,,,,,,99
107900090,TRAD,DIL,51,IF,10035,Y,1,1,ASB,863340,A,2018,9,F,60.08,1958,7,0,O,,,,,N,Z,DIL,60,4871.50,C,Q,4871.50,1.50,73.07,,0.00,,0.00,EUR,1431.00,14.00,Q,,,,,,295.00,99
107903090,TRAD,DIL,51,IF,10131,Y,1,2,MVI,621672,A,2019,1,M,66.08,1952,11,0,F,62.00,1956,12,0,N,Z,DIL,108,156187.74,C,Q,156187.74,1.50,2342.82,,0.00,,0.00,EUR,95804.00,958.00,M,,,,,,,99
107905930,TRAD,DIL,51,IF,10227,Y,1,2,ASB,913954,A,2019,1,M,61.92,1957,1,0,F,63.08,1955,12,0,N,Z,DIL,60,32655.00,C,Q,32655.00,1.50,489.83,,0.00,,0.00,EUR,12512.00,125.00,Y,,,,,,3220.50,99
107909300,TRAD,DIL,51,IF,10323,Y,1,2,MVI,851600,A,2018,12,M,57.42,1961,6,0,M,47.67,1971,3,0,N,Z,DIL,90,15900.00,C,Q,15900.00,1.50,238.50,,0.00,,0.00,EUR,8585.00,86.00,H,,,,,,345.50,99
107912260,TRAD,DIL,51,IF,10419,Y,1,2,MVI,851600,A,2019,1,M,61.92,1957,1,0,F,56.58,1962,5,0,N,Z,DIL,61,103376.78,C,Q,103376.78,1.50,1550.65,,0.00,,0.00,EUR,41077.00,410.00,M,,,,,,,99
107915990,TRAD,DIL,51,IF,10515,Y,1,2,ASB,863340,A,2019,1,M,59.92,1959,1,0,F,51.67,1967,4,0,N,Z,DIL,60,10281.00,C,Q,10281.00,1.50,154.22,,0.00,,0.00,EUR,3814.00,38.00,M,,,,,,,99
107919460,TRAD,DIL,51,IF,10611,Y,1,1,MVI,755215,A,2019,1,F,63.58,1955,5,0,O,,,,,N,Z,DIL,43,36754.00,C,Q,36754.00,1.50,551.31,,0.00,,0.00,EUR,5892.00,59.00,M,,,,,,,99
107922900,TRAD,DIL,51,IF,10707,Y,1,1,MVI,147066,A,2019,3,M,55.33,1963,10,0,O,,,,,N,Z,DIL,48,9368.00,C,Q,9368.00,1.50,140.52,,0.00,,0.00,EUR,2566.00,26.00,M,,,,,,,99
107926440,TRAD,DIL,51,IF,10803,Y,1,2,MVI,258269,A,2019,4,M,72.83,1946,5,0,F,70.75,1948,6,0,N,Z,DIL,72,96220.97,C,Q,96220.97,1.50,1443.31,,0.00,,0.00,EUR,49392.00,494.00,M,,,,,,,99
107929940,TRAD,DIL,51,IF,10899,Y,1,2,MVI,863811,A,2019,6,F,61.08,1958,4,0,M,77.33,1942,1,0,N,Z,DIL,72,60150.42,C,Q,60150.42,1.50,902.26,,0.00,,0.00,EUR,32230.00,322.00,M,,,,,,,99
107933330,TRAD,DIL,51,IF,10995,Y,1,1,ASB,863340,A,2019,5,M,64.67,1954,8,0,O,,,,,N,Z,DIL,80,36640.29,C,Q,36640.29,1.50,549.60,,0.00,,0.00,EUR,26994.00,540.00,M,,,,,,,99
107936620,TRAD,DIL,51,IF,11091,Y,1,1,ASB,863340,A,2019,9,M,66.25,1953,5,0,O,,,,,N,Z,DIL,60,10146.24,C,Q,10146.24,1.50,152.19,,0.00,,0.00,EUR,4863.00,49.00,M,,,,,,,99
107939770,TRAD,DIL,51,IF,11187,Y,1,2,MVI,865410,A,2019,9,M,54.25,1965,5,0,F,50.58,1969,1,0,N,Z,DIL,48,9184.00,C,Q,9184.00,1.50,137.76,,0.00,,0.00,EUR,3501.00,35.00,M,,,,,,,99
107942680,TRAD,DIL,51,IF,11283,Y,1,2,MVI,639229,A,2019,11,M,58.58,1961,4,0,F,59.83,1959,12,0,N,Z,DIL,77,86615.59,C,Q,86615.59,1.50,1299.23,,0.00,,0.00,EUR,52287.00,522.00,M,,,,,,,99
107945020,TRAD,DIL,51,IF,11379,Y,1,2,MVI,871921,A,2019,11,M,76.17,1943,8,0,F,70.08,1949,9,0,N,Z,DIL,96,44431.13,C,Q,44431.13,1.50,666.47,,0.00,,0.00,EUR,28858.00,288.00,M,,,,,,,99
107947560,TRAD,DIL,51,IF,11475,Y,1,1,ASB,913954,A,2019,12,M,60.17,1959,10,0,O,,,,,N,Z,DIL,60,23690.00,C,Q,23690.00,1.50,355.35,,0.00,,0.00,EUR,12476.00,125.00,M,,,,,,,99
107950650,TRAD,DIL,51,IF,11571,Y,1,2,ASB,118000,A,2020,1,M,59.17,1960,11,0,F,56.58,1963,6,0,N,Z,DIL,60,7314.19,C,Q,7314.19,1.50,109.71,,0.00,,0.00,EUR,3783.00,38.00,M,,,,,,,99
107953680,TRAD,DIL,51,IF,11667,Y,1,1,ASB,863340,A,2020,3,F,50.00,1970,2,0,O,,,,,N,Z,DIL,60,68697.00,C,Q,68697.00,1.50,1030.46,,0.00,,0.00,EUR,39694.00,397.00,Q,,,,,,4388.67,99
261201380,TRAD,DIL,51,IF,11763,Y,1,2,ASB,118000,A,1967,1,M,32.42,1934,7,0,F,30.17,1936,10,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,3704.00,74.00,Q,,,,,,920.00,99
261984000,TRAD,DIL,51,IF,11859,Y,1,1,MVI,168393,A,1984,9,F,57.25,1927,6,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,1206.00,12.00,Q,,,,,,0.00,99
262251550,TRAD,DIL,51,IF,11955,Y,1,1,MVI,830000,A,1988,2,F,51.75,1936,4,0,O,,,,,N,Z,DIL,9999,0.45,C,Q,0.45,1.50,0.01,,0.00,,0.00,EUR,50372.00,504.00,Q,,,,,,4303.33,99
263410800,TRAD,DIL,51,IF,12051,Y,1,1,MVI,148155,A,1989,9,F,58.08,1931,8,0,O,,,,,N,Z,DIL,9999,37767.22,C,Q,37767.22,1.50,566.51,,0.00,,0.00,EUR,9275.00,93.00,Q,,,,,,0.00,99
263550380,TRAD,DIL,51,IF,12147,Y,1,1,MVI,855148,A,1990,8,F,46.42,1944,3,0,O,,,,,N,Z,DIL,9999,276011.36,C,M,276011.36,1.50,4140.17,,0.00,,0.00,EUR,252576.00,2526.00,M,,,,,,,99
263695540,TRAD,DIL,51,IF,12243,Y,1,1,MVI,626515,A,1991,4,F,44.00,1947,3,0,O,,,,,N,Z,DIL,9999,176122.54,C,Q,176122.54,1.50,2641.84,,0.00,,0.00,EUR,149373.00,1494.00,Q,,,,,,12455.00,99
263867760,TRAD,DIL,51,IF,12339,Y,1,1,MVI,860957,A,1991,12,F,56.00,1935,11,0,O,,,,,N,Z,DIL,9999,75743.18,C,Q,75743.18,1.50,1136.15,,0.00,,0.00,EUR,53376.00,534.00,Q,,,,,,2326.00,99
264069330,TRAD,DIL,51,IF,12435,Y,1,1,MVI,860957,A,1992,12,F,64.17,1928,10,0,O,,,,,N,Z,DIL,9999,59167.49,C,Q,59167.49,1.50,887.51,,0.00,,0.00,EUR,29661.00,297.00,Q,,,,,,0.00,99
264325010,TRAD,DIL,51,IF,12531,Y,1,1,MVI,830000,A,1994,12,M,60.33,1934,8,0,O,,,,,N,Z,DIL,9999,10942.46,C,Q,10942.46,1.50,164.14,,0.00,,0.00,EUR,4809.00,48.00,Q,,,,,,0.00,99
264478540,TRAD,DIL,51,IF,12627,Y,1,1,ASB,118000,A,1996,3,F,65.50,1930,9,0,O,,,,,N,Z,DIL,9999,8772.03,C,Q,8772.03,1.50,131.58,,0.00,,0.00,EUR,4098.00,41.00,Q,,,,,,0.00,99
264656750,TRAD,DIL,51,IF,12723,Y,1,2,MVI,761072,A,1997,3,M,64.00,1933,2,0,F,60.08,1937,1,0,N,Z,DIL,9999,54418.24,C,M,54418.24,1.50,816.27,,0.00,,0.00,EUR,35345.00,353.00,M,,,,,,,99
264801860,TRAD,DIL,51,IF,12819,Y,1,1,MVI,192047,A,1998,1,F,65.58,1932,5,0,O,,,,,N,Z,DIL,9999,30858.42,C,Q,30858.42,1.50,462.88,,0.00,,0.00,EUR,16318.00,163.00,Q,,,,,,1698.67,99
264915820,TRAD,DIL,51,IF,12915,Y,1,1,MVI,626929,A,1998,7,F,55.08,1943,5,0,O,,,,,N,Z,DIL,9999,8641.34,C,Q,8641.34,1.50,129.62,,0.00,,0.00,EUR,13242.00,265.00,M,,,,,,,99
265083080,TRAD,DIL,51,IF,13011,Y,1,1,ASB,118000,A,1998,12,M,59.92,1938,12,0,O,,,,,N,Z,DIL,9999,26513.47,C,Q,26513.47,1.50,397.70,,0.00,,0.00,EUR,12474.00,125.00,M,,,,,,,99
265272760,TRAD,DIL,51,IF,13107,Y,1,2,MVI,761072,A,2000,1,F,49.25,1950,10,0,M,52.33,1947,9,0,N,Z,DIL,9999,28854.07,C,Q,28854.07,1.50,432.81,,0.00,,0.00,EUR,91244.00,1825.00,M,,,,,,,99
265452810,TRAD,DIL,51,IF,13203,Y,1,2,MVI,626929,A,2000,12,F,41.83,1959,2,0,M,44.42,1956,6,0,N,Z,DIL,278,2030.66,C,M,2030.66,1.50,30.46,,0.00,,0.00,EUR,4173.00,83.00,M,,,,,,,99
265596540,TRAD,DIL,51,IF,13299,Y,1,2,MVI,761072,A,2001,6,M,66.08,1935,4,0,F,63.42,1937,12,0,N,Z,DIL,9999,10160.59,C,Q,10160.59,1.50,152.41,,0.00,,0.00,EUR,27443.00,549.00,Q,,,,,,905.00,99
265729820,TRAD,DIL,51,IF,13395,Y,1,2,MVI,860957,A,2002,3,M,65.00,1937,2,0,F,67.75,1934,5,0,N,Z,DIL,9999,46788.17,C,M,46788.17,1.50,701.82,,0.00,,0.00,EUR,30146.00,301.00,M,,,,,,,99
265799770,TRAD,DIL,51,IF,13491,Y,1,2,MVI,860957,A,2002,12,M,63.25,1939,8,0,F,64.25,1938,8,0,N,Z,DIL,9999,7662.00,C,M,7662.00,1.50,114.93,,0.00,,0.00,EUR,6444.00,129.00,M,,,,,,,99
265867570,TRAD,DIL,51,IF,13587,Y,1,1,MVI,830000,A,2003,7,M,13.92,1989,7,0,O,,,,,N,Z,DIL,9999,193385.00,C,Y,193385.00,1.50,2900.78,,0.00,,0.00,EUR,206646.00,2066.00,Y,,,,,,8101.00,99
265919100,TRAD,DIL,51,IF,13683,Y,1,2,MVI,621672,A,2004,2,F,61.67,1942,5,0,M,65.83,1938,3,0,N,Z,DIL,9999,7188.36,C,Q,7188.36,1.50,107.83,,0.00,,0.00,EUR,4955.00,50.00,Q,,,,,,287.33,99
A08931700,TRAD,DIL,51,IF,13779,Y,1,1,ASB,118000,A,1959,12,F,13.42,1946,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,270.00,3.00,H,,,,,,0.00,99
