tarcd,year,value
STUDIEPLUS,1950,0
STUDIEPLUS,1951,0
STUDIEPLUS,1952,0
STUDIEPLUS,1953,0
STUDIEPLUS,1954,0
STUDIEPLUS,1955,0
STUDIEPLUS,1956,0
STUDIEPLUS,1957,0
STUDIEPLUS,1958,0
STUDIEPLUS,1959,0
STUDIEPLUS,1960,0
STUDIEPLUS,1961,0
STUDIEPLUS,1962,0
STUDIEPLUS,1963,0
STUDIEPLUS,1964,0
STUDIEPLUS,1965,0
STUDIEPLUS,1966,0
STUDIEPLUS,1967,0
STUDIEPLUS,1968,0
STUDIEPLUS,1969,0
STUDIEPLUS,1970,0
STUDIEPLUS,1971,0
STUDIEPLUS,1972,0
STUDIEPLUS,1973,0
STUDIEPLUS,1974,0
STUDIEPLUS,1975,0
STUDIEPLUS,1976,0
STUDIEPLUS,1977,0
STUDIEPLUS,1978,0
STUDIEPLUS,1979,0
STUDIEPLUS,1980,0
STUDIEPLUS,1981,0
STUDIEPLUS,1982,0
STUDIEPLUS,1983,0
STUDIEPLUS,1984,0
STUDIEPLUS,1985,0
STUDIEPLUS,1986,0
STUDIEPLUS,1987,0
STUDIEPLUS,1988,0
STUDIEPLUS,1989,0
STUDIEPLUS,1990,0
STUDIEPLUS,1991,0
STUDIEPLUS,1992,0
STUDIEPLUS,1993,0
STUDIEPLUS,1994,0
STUDIEPLUS,1995,0
STUDIEPLUS,1996,0
STUDIEPLUS,1997,0
STUDIEPLUS,1998,0
STUDIEPLUS,1999,0
STUDIEPLUS,2000,0
STUDIEPLUS,2001,0
STUDIEPLUS,2002,0
STUDIEPLUS,2003,0
STUDIEPLUS,2004,0
STUDIEPLUS,2005,0
STUDIEPLUS,2006,0
STUDIEPLUS,2007,0
STUDIEPLUS,2008,0
STUDIEPLUS,2009,0
STUDIEPLUS,2010,0
STUDIEPLUS,2011,0
STUDIEPLUS,2012,0
STUDIEPLUS,2013,0
STUDIEPLUS,2014,0
STUDIEPLUS,2015,0
STUDIEPLUS,2016,0
STUDIEPLUS,2017,0
STUDIEPLUS,2018,0
STUDIEPLUS,2019,0
STUDIEPLUS,2020,0
STUDIEPLUS,2021,0
STUDIEPLUS,2022,0
STUDIEPLUS,2023,0
STUDIEPLUS,2024,0
STUDIEPLUS,2025,0
STUDIEPLUS,2026,0
STUDIEPLUS,2027,0
STUDIEPLUS,2028,0
STUDIEPLUS,2029,0
STUDIEPLUS,2030,0
STUDIEPLUS,2031,0
STUDIEPLUS,2032,0
STUDIEPLUS,2033,0
STUDIEPLUS,2034,0
STUDIEPLUS,2035,0
STUDIEPLUS,2036,0
STUDIEPLUS,2037,0
STUDIEPLUS,2038,0
STUDIEPLUS,2039,0
STUDIEPLUS,2040,0
STUDIEPLUS,2041,0
STUDIEPLUS,2042,0
STUDIEPLUS,2043,0
STUDIEPLUS,2044,0
STUDIEPLUS,2045,0
STUDIEPLUS,2046,0
STUDIEPLUS,2047,0
STUDIEPLUS,2048,0
STUDIEPLUS,2049,0
STUDIEPLUS,2050,0
STUDIEPLUS,2051,0
STUDIEPLUS,2052,0
STUDIEPLUS,2053,0
STUDIEPLUS,2054,0
STUDIEPLUS,2055,0
STUDIEPLUS,2056,0
STUDIEPLUS,2057,0
STUDIEPLUS,2058,0
STUDIEPLUS,2059,0
STUDIEPLUS,2060,0
STUDIEPLUS,2061,0
STUDIEPLUS,2062,0
STUDIEPLUS,2063,0
STUDIEPLUS,2064,0
STUDIEPLUS,2065,0
STUDIEPLUS,2066,0
STUDIEPLUS,2067,0
STUDIEPLUS,2068,0
STUDIEPLUS,2069,0
STUDIEPLUS,2070,0
STUDIEPLUS,2071,0
STUDIEPLUS,2072,0
STUDIEPLUS,2073,0
STUDIEPLUS,2074,0
STUDIEPLUS,2075,0
STUDIEPLUS,2076,0
STUDIEPLUS,2077,0
STUDIEPLUS,2078,0
STUDIEPLUS,2079,0
STUDIEPLUS,2080,0
STUDIEPLUS,2081,0
STUDIEPLUS,2082,0
STUDIEPLUS,2083,0
STUDIEPLUS,2084,0
STUDIEPLUS,2085,0
STUDIEPLUS,2086,0
STUDIEPLUS,2087,0
STUDIEPLUS,2088,0
STUDIEPLUS,2089,0
STUDIEPLUS,2090,0
STUDIEPLUS,2091,0
STUDIEPLUS,2092,0
STUDIEPLUS,2093,0
STUDIEPLUS,2094,0
STUDIEPLUS,2095,0
STUDIEPLUS,2096,0
STUDIEPLUS,2097,0
STUDIEPLUS,2098,0
STUDIEPLUS,2099,0
STUDIEPLUS,2100,0
TOEKOMSTPLAN,1950,12
TOEKOMSTPLAN,1951,12
TOEKOMSTPLAN,1952,12
TOEKOMSTPLAN,1953,12
TOEKOMSTPLAN,1954,12
TOEKOMSTPLAN,1955,12
TOEKOMSTPLAN,1956,12
TOEKOMSTPLAN,1957,12
TOEKOMSTPLAN,1958,12
TOEKOMSTPLAN,1959,12
TOEKOMSTPLAN,1960,12
TOEKOMSTPLAN,1961,12
TOEKOMSTPLAN,1962,12
TOEKOMSTPLAN,1963,12
TOEKOMSTPLAN,1964,12
TOEKOMSTPLAN,1965,12
TOEKOMSTPLAN,1966,12
TOEKOMSTPLAN,1967,12
TOEKOMSTPLAN,1968,12
TOEKOMSTPLAN,1969,12
TOEKOMSTPLAN,1970,12
TOEKOMSTPLAN,1971,12
TOEKOMSTPLAN,1972,12
TOEKOMSTPLAN,1973,12
TOEKOMSTPLAN,1974,12
TOEKOMSTPLAN,1975,12
TOEKOMSTPLAN,1976,12
TOEKOMSTPLAN,1977,12
TOEKOMSTPLAN,1978,12
TOEKOMSTPLAN,1979,12
TOEKOMSTPLAN,1980,12
TOEKOMSTPLAN,1981,12
TOEKOMSTPLAN,1982,12
TOEKOMSTPLAN,1983,12
TOEKOMSTPLAN,1984,12
TOEKOMSTPLAN,1985,12
TOEKOMSTPLAN,1986,12
TOEKOMSTPLAN,1987,12
TOEKOMSTPLAN,1988,12
TOEKOMSTPLAN,1989,12
TOEKOMSTPLAN,1990,12
TOEKOMSTPLAN,1991,12
TOEKOMSTPLAN,1992,12
TOEKOMSTPLAN,1993,12
TOEKOMSTPLAN,1994,12
TOEKOMSTPLAN,1995,12
TOEKOMSTPLAN,1996,12
TOEKOMSTPLAN,1997,12
TOEKOMSTPLAN,1998,12
TOEKOMSTPLAN,1999,12
TOEKOMSTPLAN,2000,12
TOEKOMSTPLAN,2001,12
TOEKOMSTPLAN,2002,12
TOEKOMSTPLAN,2003,12
TOEKOMSTPLAN,2004,12
TOEKOMSTPLAN,2005,12
TOEKOMSTPLAN,2006,12
TOEKOMSTPLAN,2007,12
TOEKOMSTPLAN,2008,12
TOEKOMSTPLAN,2009,12
TOEKOMSTPLAN,2010,12
TOEKOMSTPLAN,2011,12
TOEKOMSTPLAN,2012,12
TOEKOMSTPLAN,2013,12
TOEKOMSTPLAN,2014,12
TOEKOMSTPLAN,2015,12
TOEKOMSTPLAN,2016,12
TOEKOMSTPLAN,2017,12
TOEKOMSTPLAN,2018,12
TOEKOMSTPLAN,2019,12
TOEKOMSTPLAN,2020,12
TOEKOMSTPLAN,2021,12
TOEKOMSTPLAN,2022,12
TOEKOMSTPLAN,2023,12
TOEKOMSTPLAN,2024,12
TOEKOMSTPLAN,2025,12
TOEKOMSTPLAN,2026,12
TOEKOMSTPLAN,2027,12
TOEKOMSTPLAN,2028,12
TOEKOMSTPLAN,2029,12
TOEKOMSTPLAN,2030,12
TOEKOMSTPLAN,2031,12
TOEKOMSTPLAN,2032,12
TOEKOMSTPLAN,2033,12
TOEKOMSTPLAN,2034,12
TOEKOMSTPLAN,2035,12
TOEKOMSTPLAN,2036,12
TOEKOMSTPLAN,2037,12
TOEKOMSTPLAN,2038,12
TOEKOMSTPLAN,2039,12
TOEKOMSTPLAN,2040,12
TOEKOMSTPLAN,2041,12
TOEKOMSTPLAN,2042,12
TOEKOMSTPLAN,2043,12
TOEKOMSTPLAN,2044,12
TOEKOMSTPLAN,2045,12
TOEKOMSTPLAN,2046,12
TOEKOMSTPLAN,2047,12
TOEKOMSTPLAN,2048,12
TOEKOMSTPLAN,2049,12
TOEKOMSTPLAN,2050,12
TOEKOMSTPLAN,2051,12
TOEKOMSTPLAN,2052,12
TOEKOMSTPLAN,2053,12
TOEKOMSTPLAN,2054,12
TOEKOMSTPLAN,2055,12
TOEKOMSTPLAN,2056,12
TOEKOMSTPLAN,2057,12
TOEKOMSTPLAN,2058,12
TOEKOMSTPLAN,2059,12
TOEKOMSTPLAN,2060,12
TOEKOMSTPLAN,2061,12
TOEKOMSTPLAN,2062,12
TOEKOMSTPLAN,2063,12
TOEKOMSTPLAN,2064,12
TOEKOMSTPLAN,2065,12
TOEKOMSTPLAN,2066,12
TOEKOMSTPLAN,2067,12
TOEKOMSTPLAN,2068,12
TOEKOMSTPLAN,2069,12
TOEKOMSTPLAN,2070,12
TOEKOMSTPLAN,2071,12
TOEKOMSTPLAN,2072,12
TOEKOMSTPLAN,2073,12
TOEKOMSTPLAN,2074,12
TOEKOMSTPLAN,2075,12
TOEKOMSTPLAN,2076,12
TOEKOMSTPLAN,2077,12
TOEKOMSTPLAN,2078,12
TOEKOMSTPLAN,2079,12
TOEKOMSTPLAN,2080,12
TOEKOMSTPLAN,2081,12
TOEKOMSTPLAN,2082,12
TOEKOMSTPLAN,2083,12
TOEKOMSTPLAN,2084,12
TOEKOMSTPLAN,2085,12
TOEKOMSTPLAN,2086,12
TOEKOMSTPLAN,2087,12
TOEKOMSTPLAN,2088,12
TOEKOMSTPLAN,2089,12
TOEKOMSTPLAN,2090,12
TOEKOMSTPLAN,2091,12
TOEKOMSTPLAN,2092,12
TOEKOMSTPLAN,2093,12
TOEKOMSTPLAN,2094,12
TOEKOMSTPLAN,2095,12
TOEKOMSTPLAN,2096,12
TOEKOMSTPLAN,2097,12
TOEKOMSTPLAN,2098,12
TOEKOMSTPLAN,2099,12
TOEKOMSTPLAN,2100,12
VERMOGENSPLAN,1950,12
VERMOGENSPLAN,1951,12
VERMOGENSPLAN,1952,12
VERMOGENSPLAN,1953,12
VERMOGENSPLAN,1954,12
VERMOGENSPLAN,1955,12
VERMOGENSPLAN,1956,12
VERMOGENSPLAN,1957,12
VERMOGENSPLAN,1958,12
VERMOGENSPLAN,1959,12
VERMOGENSPLAN,1960,12
VERMOGENSPLAN,1961,12
VERMOGENSPLAN,1962,12
VERMOGENSPLAN,1963,12
VERMOGENSPLAN,1964,12
VERMOGENSPLAN,1965,12
VERMOGENSPLAN,1966,12
VERMOGENSPLAN,1967,12
VERMOGENSPLAN,1968,12
VERMOGENSPLAN,1969,12
VERMOGENSPLAN,1970,12
VERMOGENSPLAN,1971,12
VERMOGENSPLAN,1972,12
VERMOGENSPLAN,1973,12
VERMOGENSPLAN,1974,12
VERMOGENSPLAN,1975,12
VERMOGENSPLAN,1976,12
VERMOGENSPLAN,1977,12
VERMOGENSPLAN,1978,12
VERMOGENSPLAN,1979,12
VERMOGENSPLAN,1980,12
VERMOGENSPLAN,1981,12
VERMOGENSPLAN,1982,12
VERMOGENSPLAN,1983,12
VERMOGENSPLAN,1984,12
VERMOGENSPLAN,1985,12
VERMOGENSPLAN,1986,12
VERMOGENSPLAN,1987,12
VERMOGENSPLAN,1988,12
VERMOGENSPLAN,1989,12
VERMOGENSPLAN,1990,12
VERMOGENSPLAN,1991,12
VERMOGENSPLAN,1992,12
VERMOGENSPLAN,1993,12
VERMOGENSPLAN,1994,12
VERMOGENSPLAN,1995,12
VERMOGENSPLAN,1996,12
VERMOGENSPLAN,1997,12
VERMOGENSPLAN,1998,12
VERMOGENSPLAN,1999,12
VERMOGENSPLAN,2000,12
VERMOGENSPLAN,2001,12
VERMOGENSPLAN,2002,12
VERMOGENSPLAN,2003,12
VERMOGENSPLAN,2004,12
VERMOGENSPLAN,2005,12
VERMOGENSPLAN,2006,12
VERMOGENSPLAN,2007,12
VERMOGENSPLAN,2008,12
VERMOGENSPLAN,2009,12
VERMOGENSPLAN,2010,12
VERMOGENSPLAN,2011,12
VERMOGENSPLAN,2012,12
VERMOGENSPLAN,2013,12
VERMOGENSPLAN,2014,12
VERMOGENSPLAN,2015,12
VERMOGENSPLAN,2016,12
VERMOGENSPLAN,2017,12
VERMOGENSPLAN,2018,12
VERMOGENSPLAN,2019,12
VERMOGENSPLAN,2020,12
VERMOGENSPLAN,2021,12
VERMOGENSPLAN,2022,12
VERMOGENSPLAN,2023,12
VERMOGENSPLAN,2024,12
VERMOGENSPLAN,2025,12
VERMOGENSPLAN,2026,12
VERMOGENSPLAN,2027,12
VERMOGENSPLAN,2028,12
VERMOGENSPLAN,2029,12
VERMOGENSPLAN,2030,12
VERMOGENSPLAN,2031,12
VERMOGENSPLAN,2032,12
VERMOGENSPLAN,2033,12
VERMOGENSPLAN,2034,12
VERMOGENSPLAN,2035,12
VERMOGENSPLAN,2036,12
VERMOGENSPLAN,2037,12
VERMOGENSPLAN,2038,12
VERMOGENSPLAN,2039,12
VERMOGENSPLAN,2040,12
VERMOGENSPLAN,2041,12
VERMOGENSPLAN,2042,12
VERMOGENSPLAN,2043,12
VERMOGENSPLAN,2044,12
VERMOGENSPLAN,2045,12
VERMOGENSPLAN,2046,12
VERMOGENSPLAN,2047,12
VERMOGENSPLAN,2048,12
VERMOGENSPLAN,2049,12
VERMOGENSPLAN,2050,12
VERMOGENSPLAN,2051,12
VERMOGENSPLAN,2052,12
VERMOGENSPLAN,2053,12
VERMOGENSPLAN,2054,12
VERMOGENSPLAN,2055,12
VERMOGENSPLAN,2056,12
VERMOGENSPLAN,2057,12
VERMOGENSPLAN,2058,12
VERMOGENSPLAN,2059,12
VERMOGENSPLAN,2060,12
VERMOGENSPLAN,2061,12
VERMOGENSPLAN,2062,12
VERMOGENSPLAN,2063,12
VERMOGENSPLAN,2064,12
VERMOGENSPLAN,2065,12
VERMOGENSPLAN,2066,12
VERMOGENSPLAN,2067,12
VERMOGENSPLAN,2068,12
VERMOGENSPLAN,2069,12
VERMOGENSPLAN,2070,12
VERMOGENSPLAN,2071,12
VERMOGENSPLAN,2072,12
VERMOGENSPLAN,2073,12
VERMOGENSPLAN,2074,12
VERMOGENSPLAN,2075,12
VERMOGENSPLAN,2076,12
VERMOGENSPLAN,2077,12
VERMOGENSPLAN,2078,12
VERMOGENSPLAN,2079,12
VERMOGENSPLAN,2080,12
VERMOGENSPLAN,2081,12
VERMOGENSPLAN,2082,12
VERMOGENSPLAN,2083,12
VERMOGENSPLAN,2084,12
VERMOGENSPLAN,2085,12
VERMOGENSPLAN,2086,12
VERMOGENSPLAN,2087,12
VERMOGENSPLAN,2088,12
VERMOGENSPLAN,2089,12
VERMOGENSPLAN,2090,12
VERMOGENSPLAN,2091,12
VERMOGENSPLAN,2092,12
VERMOGENSPLAN,2093,12
VERMOGENSPLAN,2094,12
VERMOGENSPLAN,2095,12
VERMOGENSPLAN,2096,12
VERMOGENSPLAN,2097,12
VERMOGENSPLAN,2098,12
VERMOGENSPLAN,2099,12
VERMOGENSPLAN,2100,12
bonusplan,1950,0
bonusplan,1951,0
bonusplan,1952,0
bonusplan,1953,0
bonusplan,1954,0
bonusplan,1955,0
bonusplan,1956,0
bonusplan,1957,0
bonusplan,1958,0
bonusplan,1959,0
bonusplan,1960,0
bonusplan,1961,0
bonusplan,1962,0
bonusplan,1963,0
bonusplan,1964,0
bonusplan,1965,0
bonusplan,1966,0
bonusplan,1967,0
bonusplan,1968,0
bonusplan,1969,0
bonusplan,1970,0
bonusplan,1971,0
bonusplan,1972,0
bonusplan,1973,0
bonusplan,1974,0
bonusplan,1975,0
bonusplan,1976,0
bonusplan,1977,0
bonusplan,1978,0
bonusplan,1979,0
bonusplan,1980,0
bonusplan,1981,0
bonusplan,1982,0
bonusplan,1983,0
bonusplan,1984,0
bonusplan,1985,0
bonusplan,1986,0
bonusplan,1987,0
bonusplan,1988,0
bonusplan,1989,0
bonusplan,1990,0
bonusplan,1991,0
bonusplan,1992,0
bonusplan,1993,0
bonusplan,1994,0
bonusplan,1995,0
bonusplan,1996,0
bonusplan,1997,0
bonusplan,1998,0
bonusplan,1999,0
bonusplan,2000,0
bonusplan,2001,0
bonusplan,2002,0
bonusplan,2003,0
bonusplan,2004,0
bonusplan,2005,0
bonusplan,2006,0
bonusplan,2007,0
bonusplan,2008,0
bonusplan,2009,0
bonusplan,2010,0
bonusplan,2011,0
bonusplan,2012,0
bonusplan,2013,0
bonusplan,2014,0
bonusplan,2015,0
bonusplan,2016,0
bonusplan,2017,0
bonusplan,2018,0
bonusplan,2019,0
bonusplan,2020,0
bonusplan,2021,0
bonusplan,2022,0
bonusplan,2023,0
bonusplan,2024,0
bonusplan,2025,0
bonusplan,2026,0
bonusplan,2027,0
bonusplan,2028,0
bonusplan,2029,0
bonusplan,2030,0
bonusplan,2031,0
bonusplan,2032,0
bonusplan,2033,0
bonusplan,2034,0
bonusplan,2035,0
bonusplan,2036,0
bonusplan,2037,0
bonusplan,2038,0
bonusplan,2039,0
bonusplan,2040,0
bonusplan,2041,0
bonusplan,2042,0
bonusplan,2043,0
bonusplan,2044,0
bonusplan,2045,0
bonusplan,2046,0
bonusplan,2047,0
bonusplan,2048,0
bonusplan,2049,0
bonusplan,2050,0
bonusplan,2051,0
bonusplan,2052,0
bonusplan,2053,0
bonusplan,2054,0
bonusplan,2055,0
bonusplan,2056,0
bonusplan,2057,0
bonusplan,2058,0
bonusplan,2059,0
bonusplan,2060,0
bonusplan,2061,0
bonusplan,2062,0
bonusplan,2063,0
bonusplan,2064,0
bonusplan,2065,0
bonusplan,2066,0
bonusplan,2067,0
bonusplan,2068,0
bonusplan,2069,0
bonusplan,2070,0
bonusplan,2071,0
bonusplan,2072,0
bonusplan,2073,0
bonusplan,2074,0
bonusplan,2075,0
bonusplan,2076,0
bonusplan,2077,0
bonusplan,2078,0
bonusplan,2079,0
bonusplan,2080,0
bonusplan,2081,0
bonusplan,2082,0
bonusplan,2083,0
bonusplan,2084,0
bonusplan,2085,0
bonusplan,2086,0
bonusplan,2087,0
bonusplan,2088,0
bonusplan,2089,0
bonusplan,2090,0
bonusplan,2091,0
bonusplan,2092,0
bonusplan,2093,0
bonusplan,2094,0
bonusplan,2095,0
bonusplan,2096,0
bonusplan,2097,0
bonusplan,2098,0
bonusplan,2099,0
bonusplan,2100,0
budgetfonds_b,1950,0
budgetfonds_b,1951,0
budgetfonds_b,1952,0
budgetfonds_b,1953,0
budgetfonds_b,1954,0
budgetfonds_b,1955,0
budgetfonds_b,1956,0
budgetfonds_b,1957,0
budgetfonds_b,1958,0
budgetfonds_b,1959,0
budgetfonds_b,1960,0
budgetfonds_b,1961,0
budgetfonds_b,1962,0
budgetfonds_b,1963,0
budgetfonds_b,1964,0
budgetfonds_b,1965,0
budgetfonds_b,1966,0
budgetfonds_b,1967,0
budgetfonds_b,1968,0
budgetfonds_b,1969,0
budgetfonds_b,1970,0
budgetfonds_b,1971,0
budgetfonds_b,1972,0
budgetfonds_b,1973,0
budgetfonds_b,1974,0
budgetfonds_b,1975,0
budgetfonds_b,1976,0
budgetfonds_b,1977,0
budgetfonds_b,1978,0
budgetfonds_b,1979,0
budgetfonds_b,1980,0
budgetfonds_b,1981,0
budgetfonds_b,1982,0
budgetfonds_b,1983,0
budgetfonds_b,1984,0
budgetfonds_b,1985,0
budgetfonds_b,1986,0
budgetfonds_b,1987,0
budgetfonds_b,1988,0
budgetfonds_b,1989,0
budgetfonds_b,1990,0
budgetfonds_b,1991,0
budgetfonds_b,1992,0
budgetfonds_b,1993,0
budgetfonds_b,1994,0
budgetfonds_b,1995,0
budgetfonds_b,1996,0
budgetfonds_b,1997,0
budgetfonds_b,1998,0
budgetfonds_b,1999,0
budgetfonds_b,2000,0
budgetfonds_b,2001,0
budgetfonds_b,2002,0
budgetfonds_b,2003,0
budgetfonds_b,2004,0
budgetfonds_b,2005,0
budgetfonds_b,2006,0
budgetfonds_b,2007,0
budgetfonds_b,2008,0
budgetfonds_b,2009,0
budgetfonds_b,2010,0
budgetfonds_b,2011,0
budgetfonds_b,2012,0
budgetfonds_b,2013,0
budgetfonds_b,2014,0
budgetfonds_b,2015,0
budgetfonds_b,2016,0
budgetfonds_b,2017,0
budgetfonds_b,2018,0
budgetfonds_b,2019,0
budgetfonds_b,2020,0
budgetfonds_b,2021,0
budgetfonds_b,2022,0
budgetfonds_b,2023,0
budgetfonds_b,2024,0
budgetfonds_b,2025,0
budgetfonds_b,2026,0
budgetfonds_b,2027,0
budgetfonds_b,2028,0
budgetfonds_b,2029,0
budgetfonds_b,2030,0
budgetfonds_b,2031,0
budgetfonds_b,2032,0
budgetfonds_b,2033,0
budgetfonds_b,2034,0
budgetfonds_b,2035,0
budgetfonds_b,2036,0
budgetfonds_b,2037,0
budgetfonds_b,2038,0
budgetfonds_b,2039,0
budgetfonds_b,2040,0
budgetfonds_b,2041,0
budgetfonds_b,2042,0
budgetfonds_b,2043,0
budgetfonds_b,2044,0
budgetfonds_b,2045,0
budgetfonds_b,2046,0
budgetfonds_b,2047,0
budgetfonds_b,2048,0
budgetfonds_b,2049,0
budgetfonds_b,2050,0
budgetfonds_b,2051,0
budgetfonds_b,2052,0
budgetfonds_b,2053,0
budgetfonds_b,2054,0
budgetfonds_b,2055,0
budgetfonds_b,2056,0
budgetfonds_b,2057,0
budgetfonds_b,2058,0
budgetfonds_b,2059,0
budgetfonds_b,2060,0
budgetfonds_b,2061,0
budgetfonds_b,2062,0
budgetfonds_b,2063,0
budgetfonds_b,2064,0
budgetfonds_b,2065,0
budgetfonds_b,2066,0
budgetfonds_b,2067,0
budgetfonds_b,2068,0
budgetfonds_b,2069,0
budgetfonds_b,2070,0
budgetfonds_b,2071,0
budgetfonds_b,2072,0
budgetfonds_b,2073,0
budgetfonds_b,2074,0
budgetfonds_b,2075,0
budgetfonds_b,2076,0
budgetfonds_b,2077,0
budgetfonds_b,2078,0
budgetfonds_b,2079,0
budgetfonds_b,2080,0
budgetfonds_b,2081,0
budgetfonds_b,2082,0
budgetfonds_b,2083,0
budgetfonds_b,2084,0
budgetfonds_b,2085,0
budgetfonds_b,2086,0
budgetfonds_b,2087,0
budgetfonds_b,2088,0
budgetfonds_b,2089,0
budgetfonds_b,2090,0
budgetfonds_b,2091,0
budgetfonds_b,2092,0
budgetfonds_b,2093,0
budgetfonds_b,2094,0
budgetfonds_b,2095,0
budgetfonds_b,2096,0
budgetfonds_b,2097,0
budgetfonds_b,2098,0
budgetfonds_b,2099,0
budgetfonds_b,2100,0
exnvg_kinderspaarlift,1950,0
exnvg_kinderspaarlift,1951,0
exnvg_kinderspaarlift,1952,0
exnvg_kinderspaarlift,1953,0
exnvg_kinderspaarlift,1954,0
exnvg_kinderspaarlift,1955,0
exnvg_kinderspaarlift,1956,0
exnvg_kinderspaarlift,1957,0
exnvg_kinderspaarlift,1958,0
exnvg_kinderspaarlift,1959,0
exnvg_kinderspaarlift,1960,0
exnvg_kinderspaarlift,1961,0
exnvg_kinderspaarlift,1962,0
exnvg_kinderspaarlift,1963,0
exnvg_kinderspaarlift,1964,0
exnvg_kinderspaarlift,1965,0
exnvg_kinderspaarlift,1966,0
exnvg_kinderspaarlift,1967,0
exnvg_kinderspaarlift,1968,0
exnvg_kinderspaarlift,1969,0
exnvg_kinderspaarlift,1970,0
exnvg_kinderspaarlift,1971,0
exnvg_kinderspaarlift,1972,0
exnvg_kinderspaarlift,1973,0
exnvg_kinderspaarlift,1974,0
exnvg_kinderspaarlift,1975,0
exnvg_kinderspaarlift,1976,0
exnvg_kinderspaarlift,1977,0
exnvg_kinderspaarlift,1978,0
exnvg_kinderspaarlift,1979,0
exnvg_kinderspaarlift,1980,0
exnvg_kinderspaarlift,1981,0
exnvg_kinderspaarlift,1982,0
exnvg_kinderspaarlift,1983,0
exnvg_kinderspaarlift,1984,0
exnvg_kinderspaarlift,1985,0
exnvg_kinderspaarlift,1986,0
exnvg_kinderspaarlift,1987,0
exnvg_kinderspaarlift,1988,0
exnvg_kinderspaarlift,1989,0
exnvg_kinderspaarlift,1990,0
exnvg_kinderspaarlift,1991,0
exnvg_kinderspaarlift,1992,0
exnvg_kinderspaarlift,1993,0
exnvg_kinderspaarlift,1994,0
exnvg_kinderspaarlift,1995,0
exnvg_kinderspaarlift,1996,0
exnvg_kinderspaarlift,1997,0
exnvg_kinderspaarlift,1998,0
exnvg_kinderspaarlift,1999,0
exnvg_kinderspaarlift,2000,0
exnvg_kinderspaarlift,2001,0
exnvg_kinderspaarlift,2002,0
exnvg_kinderspaarlift,2003,0
exnvg_kinderspaarlift,2004,0
exnvg_kinderspaarlift,2005,0
exnvg_kinderspaarlift,2006,0
exnvg_kinderspaarlift,2007,0
exnvg_kinderspaarlift,2008,0
exnvg_kinderspaarlift,2009,0
exnvg_kinderspaarlift,2010,0
exnvg_kinderspaarlift,2011,0
exnvg_kinderspaarlift,2012,0
exnvg_kinderspaarlift,2013,0
exnvg_kinderspaarlift,2014,0
exnvg_kinderspaarlift,2015,0
exnvg_kinderspaarlift,2016,0
exnvg_kinderspaarlift,2017,0
exnvg_kinderspaarlift,2018,0
exnvg_kinderspaarlift,2019,0
exnvg_kinderspaarlift,2020,0
exnvg_kinderspaarlift,2021,0
exnvg_kinderspaarlift,2022,0
exnvg_kinderspaarlift,2023,0
exnvg_kinderspaarlift,2024,0
exnvg_kinderspaarlift,2025,0
exnvg_kinderspaarlift,2026,0
exnvg_kinderspaarlift,2027,0
exnvg_kinderspaarlift,2028,0
exnvg_kinderspaarlift,2029,0
exnvg_kinderspaarlift,2030,0
exnvg_kinderspaarlift,2031,0
exnvg_kinderspaarlift,2032,0
exnvg_kinderspaarlift,2033,0
exnvg_kinderspaarlift,2034,0
exnvg_kinderspaarlift,2035,0
exnvg_kinderspaarlift,2036,0
exnvg_kinderspaarlift,2037,0
exnvg_kinderspaarlift,2038,0
exnvg_kinderspaarlift,2039,0
exnvg_kinderspaarlift,2040,0
exnvg_kinderspaarlift,2041,0
exnvg_kinderspaarlift,2042,0
exnvg_kinderspaarlift,2043,0
exnvg_kinderspaarlift,2044,0
exnvg_kinderspaarlift,2045,0
exnvg_kinderspaarlift,2046,0
exnvg_kinderspaarlift,2047,0
exnvg_kinderspaarlift,2048,0
exnvg_kinderspaarlift,2049,0
exnvg_kinderspaarlift,2050,0
exnvg_kinderspaarlift,2051,0
exnvg_kinderspaarlift,2052,0
exnvg_kinderspaarlift,2053,0
exnvg_kinderspaarlift,2054,0
exnvg_kinderspaarlift,2055,0
exnvg_kinderspaarlift,2056,0
exnvg_kinderspaarlift,2057,0
exnvg_kinderspaarlift,2058,0
exnvg_kinderspaarlift,2059,0
exnvg_kinderspaarlift,2060,0
exnvg_kinderspaarlift,2061,0
exnvg_kinderspaarlift,2062,0
exnvg_kinderspaarlift,2063,0
exnvg_kinderspaarlift,2064,0
exnvg_kinderspaarlift,2065,0
exnvg_kinderspaarlift,2066,0
exnvg_kinderspaarlift,2067,0
exnvg_kinderspaarlift,2068,0
exnvg_kinderspaarlift,2069,0
exnvg_kinderspaarlift,2070,0
exnvg_kinderspaarlift,2071,0
exnvg_kinderspaarlift,2072,0
exnvg_kinderspaarlift,2073,0
exnvg_kinderspaarlift,2074,0
exnvg_kinderspaarlift,2075,0
exnvg_kinderspaarlift,2076,0
exnvg_kinderspaarlift,2077,0
exnvg_kinderspaarlift,2078,0
exnvg_kinderspaarlift,2079,0
exnvg_kinderspaarlift,2080,0
exnvg_kinderspaarlift,2081,0
exnvg_kinderspaarlift,2082,0
exnvg_kinderspaarlift,2083,0
exnvg_kinderspaarlift,2084,0
exnvg_kinderspaarlift,2085,0
exnvg_kinderspaarlift,2086,0
exnvg_kinderspaarlift,2087,0
exnvg_kinderspaarlift,2088,0
exnvg_kinderspaarlift,2089,0
