model,tarcd_rg,mort_table_res_m,mort_table_res_f,mort_table_res_u,interest,exp_res_factor,zeroization_res,age_adj_m,age_adj_f,age_adj_u,mort_mult_m_pos,mort_mult_f_pos,mort_mult_u_pos,mort_mult_m,mort_mult_f,mort_mult_u,mort_mult_m_neg,mort_mult_f_neg,rip_load,risk_prem_threshold,risk_prem_vzr_perc,risk_prem_eks_perc,mort_mult_u_neg
NVG,4,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,5,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,10,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-1,-4,-1,1,1,1,"","","",1,1,"","","","",1
NVG,11,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,12,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,13,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,14,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,15,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-4,-4,-4,1,1,1,"","","",1,1,"","","","",1
NVG,16,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-5,-5,-5,1,1,1,"","","",1,1,"","","","",1
NVG,17,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,18,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,19,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.0325,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,20,GBM4749,GBM4749,GBM4749,0.025,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,21,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,22,GBM4749,GBM4749,GBM4749,0.035,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,23,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,24,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,25,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,26,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,27,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-2,-2,1,1,1,"","","",1,1,"","","","",1
NVG,28,GBM4749,GBM4749,GBM4749,0.04,0.01,1,1,1,1,1,1,1,"","","",1,1,"","","","",1
NVG,29,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,30,GBM4749,GBM4749,GBM4749,0.04,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,31,GBM4749,GBM4749,GBM4749,0.045,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,32,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-2,-2,1,1,1,"","","",1,1,"","","","",1
NVG,33,GBM4749,GBM4749,GBM4749,0.045,0.01,1,1,1,1,1,1,1,"","","",1,1,"","","","",1
NVG,40,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,41,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,42,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,0,3,1,1,1,"","","",1,1,"","","","",1
NVG,43,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,2,2,1,"","","",1,1,"","","","",1
NVG,44,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,45,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,46,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,47,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,48,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,49,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,"","","",1,1,"","","","",1
NVG,50,GBM6165,GBM6165,GBM6165,0.03,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,51,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,52,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.035,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,53,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,"","","",1,1,"","","","",1
NVG,54,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,"","","",1,1,"","","","",1
NVG,55,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,"","","",1,1,"","","","",1
NVG,56,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,57,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,58,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,59,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-3,0,1,1,1,"","","",1,1,"","","","",1
NVG,60,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,"","","",1,1,"","","","",1
NVG,61,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,"","","",1,1,"","","","",1
NVG,62,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,63,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,64,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,1,1,1,1,1,"","","",1,1,"","","","",1
NVG,65,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,0,1,1,1,1,"","","",1,1,"","","","",1
NVG,66,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,67,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,68,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,69,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,70,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,"","","",1,1,"","","","",1
NVG,71,GBM7680,GBM7680,GBM7680,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,72,GBM7680,GBM7680,GBM7680,0.035,0.01,1,-1,-6,-1,1,1,1,"","","",1,1,"","","","",1
NVG,73,GBM7680,GBM7680,GBM7680,0.04,0.01,1,2,-1,2,1,1,1,"","","",1,1,"","","","",1
NVG,74,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,75,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,76,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,"","","",1,1,"","","","",1
NVG,77,GBM8590,GBM8590,GBM8590,0.04,0.01,1,1,-5,1,1,1,1,"","","",1,1,"","","","",1
NVG,78,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-4,-10,-4,1,1,1,"","","",1,1,"","","","",1
NVG,79,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-5,-12,-5,1,1,1,"","","",1,1,"","","","",1
NVG,80,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,81,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-4,-9,-4,1,1,1,"","","",1,1,"","","","",1
NVG,82,GBM8085,GBM8085,GBM8085,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,83,GBM8085,GBM8085,GBM8085,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,84,GBM8085,GBM8085,GBM8085,0.03,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,85,GBM8085,GBM8085,GBM8085,0.03,0.01,1,-4,-9,-4,1,1,1,"","","",1,1,"","","","",1
NVG,86,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,87,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,88,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,"","","",1,1,"","","","",1
NVG,89,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,90,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,91,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,92,GBM9095,GBM9095,GBM9095,0.04,0.01,1,-5,-12,-5,1,1,1,"","","",1,1,"","","","",1
NVG,93,GBM8590,GBM8590,GBM8590,0.03,0.01,1,1,-5,1,1,1,1,"","","",1,1,"","","","",1
NVG,94,GBM8590,GBM8590,GBM8590,0.03,0.01,1,-4,-10,-4,1,1,1,"","","",1,1,"","","","",1
NVG,95,GBM9095,GBM9095,GBM9095,0.03,0.01,1,-5,-12,-5,1,1,1,"","","",1,1,"","","","",1
NVG,96,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-9,-1,1,1,1,"","","",1,1,"","","","",1
NVG,97,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,98,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,"","","",1,1,"","","","",1
NVG,158,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,"","","",1,1,"","","","",1
NVG,163,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
NVG,165,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,"","","",1,1,"","","","",1
NVG,171,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,"","","",1,1,"","","","",1
NVG,200,GBM9095,GBM9095,GBM9095,0.025,0.01,1,1,-4,1,1,1,1,"","","",1,1,"","","","",1
OR,MM_CP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,MM_EP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,MM_KP,M475,F475,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,welvaartspolis,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,vermogensplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,V&B,GBM9500,GBV9500,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,USH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,toekomstplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,tariefplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,spaarzeker,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,spaarlift_exnvg_18,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,spaarlift_exnvg_17,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,spaarlift_exnvg_16,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,spaareffect,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,SOLI,GBM8590,GBV8590,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,schakelsparen,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,samenzeker,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,rendementsovereenkomsten,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,premiespaarplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,plusfonds_studieplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,plusfonds_spaarplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,plusfonds_pensioenplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,plusfonds_2040_plus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,PENCOM,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,mixplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,LLW,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLV,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLP,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLK,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLJ,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLI,GBM9095,GBV9095,NVT,NVT,NVT,NVT,-4,-4,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,LLH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,koopsom,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,kapitaalplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,guldenspolis,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,garantieplusplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,garantieplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,fiscaalvoordeelplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,exnvg_spaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,exnvg_pensioenspaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,exnvg_kinderspaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,budgetfonds_b,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,bonusplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,ASH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,aowpriveplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AORV_Type4,GBM0005NR,GBV0005NR,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,AORV_Type3,GBM0005NR,GBV0005NR,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,AORV_Type2,GBM0005R,GBV0005R,NVT,NVT,NVT,NVT,-4,-4,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,AORV_Type1,GBM9500,GBV9500,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,ALH,GBM9095,GBV9095,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,AFP,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
OR,AEGON_SPAARBEURSHYPOTHEEK_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_SPAARBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_SPAARBEURS_HYPOTHEEK,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_SPAARBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_PENSIOENBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_PENSIOENBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_KOERSPLAN,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_KINDERSPAARBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,AEGON_KINDERSPAARBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
OR,1,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,2,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,3,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,4,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,5,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,6,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,9,GBM8590,GBM8590,GBM8590,0.04,NVT,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,10,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-1,-4,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,11,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,12,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,13,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,14,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,15,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-4,-4,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,16,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-5,-5,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,17,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,18,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,19,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.0325,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,20,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,21,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,22,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,23,GBM4749,GBM4749,GBM4749,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,24,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,25,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,26,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,27,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,28,GBM4749,GBM4749,GBM4749,0.04,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,29,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,30,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.045,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,31,GBM4749,GBM4749,GBM4749,0.045,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,32,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,33,GBM4749,GBM4749,GBM4749,0.045,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,36,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
