keyfield,postid,product,group,kstvlgnr,kstcd,ksttotbd,kstvbgjr,kstvbgmd,chgperiod,recordno
608462880,608462880,CHARGE,chg,1,1.0,225.36,2007,11,39.0,1200
608462880,608462880,CHARGE,chg,2,1.0,34.68,2007,11,39.0,1201
608463010,608463010,CHARGE,chg,1,1.0,90.24,2007,11,39.0,1202
608463010,608463010,CHARGE,chg,2,1.0,13.92,2007,11,39.0,1203
608463060,608463060,CHARGE,chg,1,1.0,58.56,2007,11,39.0,1204
608463060,608463060,CHARGE,chg,2,1.0,9.0,2007,11,39.0,1205
608463070,608463070,CHARGE,chg,1,1.0,57.36,2007,11,39.0,1206
608463070,608463070,CHARGE,chg,2,1.0,8.76,2007,11,39.0,1207
608463110,608463110,CHARGE,chg,2,1.0,3.72,2007,11,39.0,1208
608463110,608463110,CHARGE,chg,1,1.0,24.36,2007,11,39.0,1209
608463240,608463240,CHARGE,chg,1,1.0,154.44,2007,11,40.0,1210
608463240,608463240,CHARGE,chg,2,1.0,23.76,2007,11,40.0,1211
608463260,608463260,CHARGE,chg,1,1.0,133.08,2007,11,40.0,1212
608463260,608463260,CHARGE,chg,2,1.0,20.4,2007,11,40.0,1213
608463900,608463900,CHARGE,chg,1,1.0,144.12,2007,11,40.0,1214
608463900,608463900,CHARGE,chg,2,1.0,22.2,2007,11,40.0,1215
608463910,608463910,CHARGE,chg,1,1.0,348.0,2007,11,40.0,1216
608463910,608463910,CHARGE,chg,2,1.0,53.4,2007,11,40.0,1217
608463930,608463930,CHARGE,chg,1,1.0,47.88,2007,11,40.0,1218
608463930,608463930,CHARGE,chg,2,1.0,7.32,2007,11,40.0,1219
608463960,608463960,CHARGE,chg,1,1.0,114.24,2007,11,39.0,1220
608463960,608463960,CHARGE,chg,2,1.0,17.52,2007,11,39.0,1221
608464190,608464190,CHARGE,chg,2,1.0,14.04,2007,11,40.0,1222
608464190,608464190,CHARGE,chg,1,1.0,91.44,2007,11,40.0,1223
608464330,608464330,CHARGE,chg,2,1.0,21.72,2007,11,40.0,1224
608464330,608464330,CHARGE,chg,1,1.0,141.48,2007,11,40.0,1225
608464440,608464440,CHARGE,chg,1,1.0,126.84,2007,11,41.0,1226
608464440,608464440,CHARGE,chg,2,1.0,19.44,2007,11,41.0,1227
608464450,608464450,CHARGE,chg,1,1.0,135.84,2007,11,41.0,1228
608464450,608464450,CHARGE,chg,2,1.0,20.88,2007,11,41.0,1229
608464550,608464550,CHARGE,chg,1,1.0,131.64,2007,11,40.0,1230
608464550,608464550,CHARGE,chg,2,1.0,20.28,2007,11,40.0,1231
608464560,608464560,CHARGE,chg,1,1.0,122.04,2007,11,40.0,1232
608464560,608464560,CHARGE,chg,2,1.0,18.72,2007,11,40.0,1233
608464880,608464880,CHARGE,chg,1,1.0,144.36,2007,11,39.0,1234
608464880,608464880,CHARGE,chg,2,1.0,22.2,2007,11,39.0,1235
608464930,608464930,CHARGE,chg,2,1.0,4.44,2007,11,40.0,1236
608464930,608464930,CHARGE,chg,1,1.0,29.28,2007,11,40.0,1237
608465050,608465050,CHARGE,chg,1,1.0,83.16,2007,11,41.0,1238
608465050,608465050,CHARGE,chg,2,1.0,12.84,2007,11,41.0,1239
608465140,608465140,CHARGE,chg,1,1.0,27.72,2007,11,40.0,1240
608465140,608465140,CHARGE,chg,2,1.0,4.2,2007,11,40.0,1241
608465260,608465260,CHARGE,chg,1,1.0,126.96,2007,11,40.0,1242
608465260,608465260,CHARGE,chg,2,1.0,19.44,2007,11,40.0,1243
608465270,608465270,CHARGE,chg,1,1.0,74.64,2007,11,41.0,1244
608465270,608465270,CHARGE,chg,2,1.0,11.4,2007,11,41.0,1245
608465310,608465310,CHARGE,chg,1,1.0,128.16,2007,11,40.0,1246
608465310,608465310,CHARGE,chg,2,1.0,19.68,2007,11,40.0,1247
608465360,608465360,CHARGE,chg,2,1.0,17.28,2007,11,40.0,1248
608465360,608465360,CHARGE,chg,1,1.0,112.92,2007,11,40.0,1249
608465450,608465450,CHARGE,chg,1,1.0,104.16,2007,11,39.0,1250
608465450,608465450,CHARGE,chg,2,1.0,15.96,2007,11,39.0,1251
608465720,608465720,CHARGE,chg,1,1.0,57.12,2007,11,40.0,1252
608465720,608465720,CHARGE,chg,2,1.0,8.76,2007,11,40.0,1253
608466090,608466090,CHARGE,chg,1,1.0,74.16,2007,11,40.0,1254
608466090,608466090,CHARGE,chg,2,1.0,11.4,2007,11,40.0,1255
608466110,608466110,CHARGE,chg,1,1.0,68.16,2007,11,40.0,1256
608466110,608466110,CHARGE,chg,2,1.0,10.44,2007,11,40.0,1257
608466280,608466280,CHARGE,chg,1,1.0,132.96,2007,11,40.0,1258
608466280,608466280,CHARGE,chg,2,1.0,20.4,2007,11,40.0,1259
608466330,608466330,CHARGE,chg,2,1.0,23.28,2007,11,40.0,1260
608466330,608466330,CHARGE,chg,1,1.0,151.08,2007,11,40.0,1261
608466410,608466410,CHARGE,chg,1,1.0,82.08,2007,11,40.0,1262
608466410,608466410,CHARGE,chg,2,1.0,12.6,2007,11,40.0,1263
608466500,608466500,CHARGE,chg,1,1.0,250.44,2007,11,40.0,1264
608466500,608466500,CHARGE,chg,2,1.0,38.52,2007,11,40.0,1265
608466660,608466660,CHARGE,chg,1,1.0,257.52,2007,11,40.0,1266
608466660,608466660,CHARGE,chg,2,1.0,39.6,2007,11,40.0,1267
608466670,608466670,CHARGE,chg,1,1.0,253.08,2007,11,40.0,1268
608466670,608466670,CHARGE,chg,2,1.0,38.88,2007,11,40.0,1269
608466750,608466750,CHARGE,chg,1,1.0,335.28,2007,11,40.0,1270
608466750,608466750,CHARGE,chg,2,1.0,51.48,2007,11,40.0,1271
608466870,608466870,CHARGE,chg,1,1.0,99.6,2007,11,40.0,1272
608466870,608466870,CHARGE,chg,2,1.0,15.24,2007,11,40.0,1273
608467500,608467500,CHARGE,chg,2,1.0,21.0,2007,11,41.0,1274
608467500,608467500,CHARGE,chg,1,1.0,136.68,2007,11,41.0,1275
608467570,608467570,CHARGE,chg,1,1.0,158.88,2007,11,41.0,1276
608467570,608467570,CHARGE,chg,2,1.0,24.36,2007,11,41.0,1277
608467700,608467700,CHARGE,chg,1,1.0,98.16,2007,11,41.0,1278
608467700,608467700,CHARGE,chg,2,1.0,15.12,2007,11,41.0,1279
608467710,608467710,CHARGE,chg,1,1.0,124.92,2007,11,41.0,1280
608467710,608467710,CHARGE,chg,2,1.0,19.2,2007,11,41.0,1281
608467950,608467950,CHARGE,chg,1,1.0,129.12,2007,11,40.0,1282
608467950,608467950,CHARGE,chg,2,1.0,19.8,2007,11,40.0,1283
608468120,608468120,CHARGE,chg,1,1.0,62.04,2007,11,40.0,1284
608468120,608468120,CHARGE,chg,2,1.0,9.6,2007,11,40.0,1285
608468380,608468380,CHARGE,chg,2,1.0,7.08,2007,11,41.0,1286
608468380,608468380,CHARGE,chg,1,1.0,46.32,2007,11,41.0,1287
608468450,608468450,CHARGE,chg,1,1.0,176.88,2007,11,40.0,1288
608468450,608468450,CHARGE,chg,2,1.0,27.24,2007,11,40.0,1289
608468500,608468500,CHARGE,chg,1,1.0,42.96,2007,11,40.0,1290
608468500,608468500,CHARGE,chg,2,1.0,6.6,2007,11,40.0,1291
608468610,608468610,CHARGE,chg,1,1.0,134.52,2007,11,41.0,1292
608468610,608468610,CHARGE,chg,2,1.0,20.64,2007,11,41.0,1293
608468700,608468700,CHARGE,chg,1,1.0,44.88,2007,11,40.0,1294
608468700,608468700,CHARGE,chg,2,1.0,6.84,2007,11,40.0,1295
608468710,608468710,CHARGE,chg,1,1.0,20.76,2007,11,40.0,1296
608468710,608468710,CHARGE,chg,2,1.0,3.24,2007,11,40.0,1297
608468830,608468830,CHARGE,chg,1,1.0,54.36,2007,11,40.0,1298
608468830,608468830,CHARGE,chg,2,1.0,8.4,2007,11,40.0,1299
608468870,608468870,CHARGE,chg,2,1.0,10.08,2007,11,40.0,1300
608468870,608468870,CHARGE,chg,1,1.0,65.16,2007,11,40.0,1301
608468880,608468880,CHARGE,chg,1,1.0,49.56,2007,11,40.0,1302
608468880,608468880,CHARGE,chg,2,1.0,7.56,2007,11,40.0,1303
608469090,608469090,CHARGE,chg,1,1.0,344.52,2007,11,40.0,1304
608469090,608469090,CHARGE,chg,2,1.0,52.92,2007,11,40.0,1305
608469430,608469430,CHARGE,chg,1,1.0,193.08,2007,11,40.0,1306
608469430,608469430,CHARGE,chg,2,1.0,29.64,2007,11,40.0,1307
608469470,608469470,CHARGE,chg,1,1.0,61.8,2007,11,40.0,1308
608469470,608469470,CHARGE,chg,2,1.0,9.48,2007,11,40.0,1309
608469540,608469540,CHARGE,chg,1,1.0,195.72,2007,11,40.0,1310
608469540,608469540,CHARGE,chg,2,1.0,30.12,2007,11,40.0,1311
608469590,608469590,CHARGE,chg,2,1.0,18.72,2007,11,40.0,1312
608469590,608469590,CHARGE,chg,1,1.0,122.16,2007,11,40.0,1313
608469690,608469690,CHARGE,chg,1,1.0,76.32,2007,11,40.0,1314
608469690,608469690,CHARGE,chg,2,1.0,11.76,2007,11,40.0,1315
608470040,608470040,CHARGE,chg,1,1.0,48.0,2007,11,40.0,1316
608470040,608470040,CHARGE,chg,2,1.0,7.44,2007,11,40.0,1317
608470290,608470290,CHARGE,chg,1,1.0,98.04,2007,11,42.0,1318
608470290,608470290,CHARGE,chg,2,1.0,15.0,2007,11,42.0,1319
608470410,608470410,CHARGE,chg,1,1.0,41.64,2007,11,41.0,1320
608470410,608470410,CHARGE,chg,2,1.0,6.36,2007,11,41.0,1321
608470480,608470480,CHARGE,chg,1,1.0,131.28,2007,11,40.0,1322
608470480,608470480,CHARGE,chg,2,1.0,20.16,2007,11,40.0,1323
608470500,608470500,CHARGE,chg,1,1.0,105.84,2007,11,40.0,1324
608470500,608470500,CHARGE,chg,2,1.0,16.32,2007,11,40.0,1325
608470550,608470550,CHARGE,chg,2,1.0,6.96,2007,11,41.0,1326
608470550,608470550,CHARGE,chg,1,1.0,45.72,2007,11,41.0,1327
608470600,608470600,CHARGE,chg,1,1.0,32.88,2007,11,40.0,1328
608470600,608470600,CHARGE,chg,2,1.0,5.04,2007,11,40.0,1329
608470690,608470690,CHARGE,chg,1,1.0,21.48,2007,11,41.0,1330
608470690,608470690,CHARGE,chg,2,1.0,3.36,2007,11,41.0,1331
608470700,608470700,CHARGE,chg,1,1.0,162.0,2007,11,41.0,1332
608470700,608470700,CHARGE,chg,2,1.0,24.84,2007,11,41.0,1333
608470880,608470880,CHARGE,chg,1,1.0,138.72,2007,11,41.0,1334
608470880,608470880,CHARGE,chg,2,1.0,21.36,2007,11,41.0,1335
608471290,608471290,CHARGE,chg,1,1.0,186.72,2007,11,40.0,1336
608471290,608471290,CHARGE,chg,2,1.0,28.68,2007,11,40.0,1337
608471320,608471320,CHARGE,chg,2,1.0,18.0,2007,11,41.0,1338
608471320,608471320,CHARGE,chg,1,1.0,117.36,2007,11,41.0,1339
608471360,608471360,CHARGE,chg,1,1.0,286.8,2007,11,41.0,1340
608471360,608471360,CHARGE,chg,2,1.0,44.04,2007,11,41.0,1341
608472190,608472190,CHARGE,chg,1,1.0,124.56,2007,11,41.0,1342
608472190,608472190,CHARGE,chg,2,1.0,19.08,2007,11,41.0,1343
608472590,608472590,CHARGE,chg,1,1.0,23.28,2007,11,41.0,1344
608472590,608472590,CHARGE,chg,2,1.0,3.6,2007,11,41.0,1345
608472760,608472760,CHARGE,chg,1,1.0,231.0,2007,11,41.0,1346
608472760,608472760,CHARGE,chg,2,1.0,35.52,2007,11,41.0,1347
608472910,608472910,CHARGE,chg,1,1.0,143.28,2007,11,41.0,1348
608472910,608472910,CHARGE,chg,2,1.0,22.08,2007,11,41.0,1349
608473000,608473000,CHARGE,chg,2,1.0,21.84,2007,11,41.0,1350
608473000,608473000,CHARGE,chg,1,1.0,141.96,2007,11,41.0,1351
608473160,608473160,CHARGE,chg,1,1.0,152.28,2007,11,42.0,1352
608473160,608473160,CHARGE,chg,2,1.0,23.4,2007,11,42.0,1353
608473220,608473220,CHARGE,chg,1,1.0,116.76,2007,11,42.0,1354
608473220,608473220,CHARGE,chg,2,1.0,18.0,2007,11,42.0,1355
608473280,608473280,CHARGE,chg,1,1.0,116.4,2007,11,42.0,1356
608473280,608473280,CHARGE,chg,2,1.0,17.88,2007,11,42.0,1357
608473410,608473410,CHARGE,chg,1,1.0,90.6,2007,11,42.0,1358
608473410,608473410,CHARGE,chg,2,1.0,13.92,2007,11,42.0,1359
608473570,608473570,CHARGE,chg,1,1.0,88.08,2007,11,41.0,1360
608473570,608473570,CHARGE,chg,2,1.0,13.56,2007,11,41.0,1361
608473600,608473600,CHARGE,chg,2,1.0,14.52,2007,11,41.0,1362
608473600,608473600,CHARGE,chg,1,1.0,94.32,2007,11,41.0,1363
608473610,608473610,CHARGE,chg,1,1.0,70.68,2007,11,41.0,1364
608473610,608473610,CHARGE,chg,2,1.0,10.92,2007,11,41.0,1365
608473900,608473900,CHARGE,chg,1,1.0,96.48,2007,11,41.0,1366
608473900,608473900,CHARGE,chg,2,1.0,14.76,2007,11,41.0,1367
608473910,608473910,CHARGE,chg,1,1.0,33.84,2007,11,41.0,1368
608473910,608473910,CHARGE,chg,2,1.0,5.16,2007,11,41.0,1369
608474180,608474180,CHARGE,chg,1,1.0,108.24,2007,11,41.0,1370
608474180,608474180,CHARGE,chg,2,1.0,16.68,2007,11,41.0,1371
608474200,608474200,CHARGE,chg,1,1.0,45.96,2007,11,41.0,1372
608474200,608474200,CHARGE,chg,2,1.0,7.08,2007,11,41.0,1373
608474300,608474300,CHARGE,chg,2,1.0,9.72,2007,11,41.0,1374
608474300,608474300,CHARGE,chg,1,1.0,63.24,2007,11,41.0,1375
608474390,608474390,CHARGE,chg,2,1.0,7.68,2007,11,41.0,1376
608474390,608474390,CHARGE,chg,1,1.0,50.4,2007,11,41.0,1377
608474470,608474470,CHARGE,chg,1,1.0,29.4,2007,11,41.0,1378
608474470,608474470,CHARGE,chg,2,1.0,4.56,2007,11,41.0,1379
608474550,608474550,CHARGE,chg,1,1.0,53.52,2007,11,41.0,1380
608474550,608474550,CHARGE,chg,2,1.0,8.16,2007,11,41.0,1381
608474780,608474780,CHARGE,chg,1,1.0,51.48,2007,11,42.0,1382
608474780,608474780,CHARGE,chg,2,1.0,7.92,2007,11,42.0,1383
608474820,608474820,CHARGE,chg,1,1.0,54.96,2007,11,41.0,1384
608474820,608474820,CHARGE,chg,2,1.0,8.4,2007,11,41.0,1385
608474860,608474860,CHARGE,chg,1,1.0,116.88,2007,11,41.0,1386
608474860,608474860,CHARGE,chg,2,1.0,18.0,2007,11,41.0,1387
608474890,608474890,CHARGE,chg,2,1.0,22.92,2007,11,41.0,1388
608474890,608474890,CHARGE,chg,1,1.0,148.92,2007,11,41.0,1389
608474900,608474900,CHARGE,chg,1,1.0,131.64,2007,11,41.0,1390
608474900,608474900,CHARGE,chg,2,1.0,20.28,2007,11,41.0,1391
608475450,608475450,CHARGE,chg,1,1.0,113.64,2007,11,43.0,1392
608475450,608475450,CHARGE,chg,2,1.0,17.4,2007,11,43.0,1393
608475490,608475490,CHARGE,chg,1,1.0,124.8,2007,11,41.0,1394
608475490,608475490,CHARGE,chg,2,1.0,19.2,2007,11,41.0,1395
608475630,608475630,CHARGE,chg,1,1.0,100.32,2007,11,42.0,1396
608475630,608475630,CHARGE,chg,2,1.0,15.48,2007,11,42.0,1397
608475840,608475840,CHARGE,chg,1,1.0,160.44,2007,11,42.0,1398
608475840,608475840,CHARGE,chg,2,1.0,24.6,2007,11,42.0,1399
608475850,608475850,CHARGE,chg,2,1.0,8.52,2007,11,42.0,1400
608475850,608475850,CHARGE,chg,1,1.0,55.44,2007,11,42.0,1401
608475900,608475900,CHARGE,chg,1,1.0,171.6,2007,11,42.0,1402
608475900,608475900,CHARGE,chg,2,1.0,26.4,2007,11,42.0,1403
608475920,608475920,CHARGE,chg,1,1.0,30.72,2007,11,42.0,1404
608475920,608475920,CHARGE,chg,2,1.0,4.68,2007,11,42.0,1405
608475960,608475960,CHARGE,chg,1,1.0,34.56,2007,11,42.0,1406
608475960,608475960,CHARGE,chg,2,1.0,5.28,2007,11,42.0,1407
608475990,608475990,CHARGE,chg,1,1.0,104.76,2007,11,42.0,1408
608475990,608475990,CHARGE,chg,2,1.0,16.08,2007,11,42.0,1409
608476000,608476000,CHARGE,chg,1,1.0,109.44,2007,11,42.0,1410
608476000,608476000,CHARGE,chg,2,1.0,16.8,2007,11,42.0,1411
608476030,608476030,CHARGE,chg,2,1.0,14.52,2007,11,42.0,1412
608476030,608476030,CHARGE,chg,1,1.0,94.8,2007,11,42.0,1413
608476040,608476040,CHARGE,chg,1,1.0,100.68,2007,11,41.0,1414
608476040,608476040,CHARGE,chg,2,1.0,15.48,2007,11,41.0,1415
608476900,608476900,CHARGE,chg,1,1.0,151.08,2007,11,42.0,1416
608476900,608476900,CHARGE,chg,2,1.0,23.16,2007,11,42.0,1417
608476940,608476940,CHARGE,chg,1,1.0,336.48,2007,11,42.0,1418
608476940,608476940,CHARGE,chg,2,1.0,51.72,2007,11,42.0,1419
608476950,608476950,CHARGE,chg,1,1.0,342.0,2007,11,42.0,1420
608476950,608476950,CHARGE,chg,2,1.0,52.56,2007,11,42.0,1421
608477100,608477100,CHARGE,chg,1,1.0,44.64,2007,11,41.0,1422
608477100,608477100,CHARGE,chg,2,1.0,6.84,2007,11,41.0,1423
608477300,608477300,CHARGE,chg,1,1.0,158.76,2007,11,42.0,1424
608477300,608477300,CHARGE,chg,2,1.0,24.36,2007,11,42.0,1425
608477370,608477370,CHARGE,chg,2,1.0,15.96,2007,11,42.0,1426
608477370,608477370,CHARGE,chg,1,1.0,103.44,2007,11,42.0,1427
608477600,608477600,CHARGE,chg,2,1.0,6.96,2007,11,42.0,1428
608477600,608477600,CHARGE,chg,1,1.0,45.48,2007,11,42.0,1429
608477660,608477660,CHARGE,chg,1,1.0,42.24,2007,11,42.0,1430
608477660,608477660,CHARGE,chg,2,1.0,6.48,2007,11,42.0,1431
608477680,608477680,CHARGE,chg,1,1.0,116.52,2007,11,42.0,1432
608477680,608477680,CHARGE,chg,2,1.0,17.88,2007,11,42.0,1433
608477710,608477710,CHARGE,chg,1,1.0,146.28,2007,11,42.0,1434
608477710,608477710,CHARGE,chg,2,1.0,22.44,2007,11,42.0,1435
608477730,608477730,CHARGE,chg,1,1.0,92.64,2007,11,41.0,1436
608477730,608477730,CHARGE,chg,2,1.0,14.28,2007,11,41.0,1437
608477740,608477740,CHARGE,chg,1,1.0,95.64,2007,11,41.0,1438
608477740,608477740,CHARGE,chg,2,1.0,14.64,2007,11,41.0,1439
608477750,608477750,CHARGE,chg,1,1.0,55.08,2007,11,41.0,1440
608477750,608477750,CHARGE,chg,2,1.0,8.52,2007,11,41.0,1441
608477890,608477890,CHARGE,chg,2,1.0,41.64,2007,11,41.0,1442
608477890,608477890,CHARGE,chg,1,1.0,270.84,2007,11,41.0,1443
608477900,608477900,CHARGE,chg,1,1.0,107.88,2007,11,41.0,1444
608477900,608477900,CHARGE,chg,2,1.0,16.56,2007,11,41.0,1445
608477940,608477940,CHARGE,chg,1,1.0,135.12,2007,11,42.0,1446
608477940,608477940,CHARGE,chg,2,1.0,20.76,2007,11,42.0,1447
608478320,608478320,CHARGE,chg,1,1.0,33.36,2007,11,43.0,1448
608478320,608478320,CHARGE,chg,2,1.0,5.16,2007,11,43.0,1449
608478380,608478380,CHARGE,chg,1,1.0,163.68,2007,11,43.0,1450
608478380,608478380,CHARGE,chg,2,1.0,25.2,2007,11,43.0,1451
608478480,608478480,CHARGE,chg,1,1.0,34.32,2007,11,42.0,1452
608478480,608478480,CHARGE,chg,2,1.0,5.28,2007,11,42.0,1453
608478880,608478880,CHARGE,chg,2,1.0,25.44,2007,11,42.0,1454
608478880,608478880,CHARGE,chg,1,1.0,165.36,2007,11,42.0,1455
608478910,608478910,CHARGE,chg,1,1.0,70.68,2007,11,43.0,1456
608478910,608478910,CHARGE,chg,2,1.0,10.92,2007,11,43.0,1457
608479260,608479260,CHARGE,chg,1,1.0,102.6,2007,11,42.0,1458
608479260,608479260,CHARGE,chg,2,1.0,15.72,2007,11,42.0,1459
608479290,608479290,CHARGE,chg,1,1.0,155.52,2007,11,42.0,1460
608479290,608479290,CHARGE,chg,2,1.0,23.88,2007,11,42.0,1461
608479420,608479420,CHARGE,chg,1,1.0,92.52,2007,11,43.0,1462
608479420,608479420,CHARGE,chg,2,1.0,14.28,2007,11,43.0,1463
608479530,608479530,CHARGE,chg,1,1.0,116.04,2007,11,42.0,1464
608479530,608479530,CHARGE,chg,2,1.0,17.88,2007,11,42.0,1465
608479740,608479740,CHARGE,chg,2,1.0,18.24,2007,11,43.0,1466
608479740,608479740,CHARGE,chg,1,1.0,119.04,2007,11,43.0,1467
608479750,608479750,CHARGE,chg,1,1.0,153.72,2007,11,43.0,1468
608479750,608479750,CHARGE,chg,2,1.0,23.64,2007,11,43.0,1469
608479910,608479910,CHARGE,chg,1,1.0,114.6,2007,11,42.0,1470
608479910,608479910,CHARGE,chg,2,1.0,17.64,2007,11,42.0,1471
608480040,608480040,CHARGE,chg,1,1.0,169.08,2007,11,45.0,1472
608480040,608480040,CHARGE,chg,2,1.0,26.04,2007,11,45.0,1473
608480450,608480450,CHARGE,chg,1,1.0,105.6,2007,11,43.0,1474
608480450,608480450,CHARGE,chg,2,1.0,16.2,2007,11,43.0,1475
608480520,608480520,CHARGE,chg,2,1.0,11.28,2007,11,42.0,1476
608480520,608480520,CHARGE,chg,1,1.0,73.8,2007,11,42.0,1477
608480750,608480750,CHARGE,chg,4,1.0,10.2,2007,11,90.0,1478
608480750,608480750,CHARGE,chg,3,1.0,25.56,2007,11,42.0,1479
608480750,608480750,CHARGE,chg,2,1.0,66.84,2007,11,90.0,1480
608480750,608480750,CHARGE,chg,1,1.0,166.08,2007,11,42.0,1481
608480780,608480780,CHARGE,chg,1,1.0,198.6,2007,11,42.0,1482
608480780,608480780,CHARGE,chg,2,1.0,30.48,2007,11,42.0,1483
608481090,608481090,CHARGE,chg,1,1.0,43.32,2007,11,42.0,1484
608481090,608481090,CHARGE,chg,2,1.0,6.6,2007,11,42.0,1485
608481220,608481220,CHARGE,chg,1,1.0,81.72,2007,11,42.0,1486
608481220,608481220,CHARGE,chg,2,1.0,12.6,2007,11,42.0,1487
608481380,608481380,CHARGE,chg,1,1.0,52.68,2007,11,42.0,1488
608481380,608481380,CHARGE,chg,2,1.0,8.16,2007,11,42.0,1489
608481410,608481410,CHARGE,chg,2,1.0,24.6,2007,11,42.0,1490
608481410,608481410,CHARGE,chg,1,1.0,160.32,2007,11,42.0,1491
608481600,608481600,CHARGE,chg,1,1.0,57.96,2007,11,42.0,1492
608481600,608481600,CHARGE,chg,2,1.0,8.88,2007,11,42.0,1493
608481700,608481700,CHARGE,chg,1,1.0,90.72,2007,11,43.0,1494
608481700,608481700,CHARGE,chg,2,1.0,13.92,2007,11,43.0,1495
608481830,608481830,CHARGE,chg,1,1.0,101.76,2007,11,43.0,1496
608481830,608481830,CHARGE,chg,2,1.0,15.6,2007,11,43.0,1497
608481840,608481840,CHARGE,chg,1,1.0,94.2,2007,11,43.0,1498
608481840,608481840,CHARGE,chg,2,1.0,14.52,2007,11,43.0,1499
608481950,608481950,CHARGE,chg,1,1.0,36.48,2007,11,42.0,1500
608481950,608481950,CHARGE,chg,2,1.0,5.64,2007,11,42.0,1501
608482130,608482130,CHARGE,chg,1,1.0,168.24,2007,11,42.0,1502
608482130,608482130,CHARGE,chg,2,1.0,25.8,2007,11,42.0,1503
608482210,608482210,CHARGE,chg,2,1.0,46.44,2015,12,78.0,1504
608482210,608482210,CHARGE,chg,1,1.0,4.56,2015,12,78.0,1505
608482300,608482300,CHARGE,chg,1,1.0,118.32,2007,11,43.0,1506
608482300,608482300,CHARGE,chg,2,1.0,18.12,2007,11,43.0,1507
608482310,608482310,CHARGE,chg,1,1.0,94.08,2007,11,43.0,1508
608482310,608482310,CHARGE,chg,2,1.0,14.52,2007,11,43.0,1509
608482350,608482350,CHARGE,chg,1,1.0,113.52,2007,11,43.0,1510
608482350,608482350,CHARGE,chg,2,1.0,17.4,2007,11,43.0,1511
608482420,608482420,CHARGE,chg,1,1.0,20.16,2007,11,42.0,1512
608482420,608482420,CHARGE,chg,2,1.0,3.12,2007,11,42.0,1513
608482520,608482520,CHARGE,chg,2,1.0,18.6,2007,11,43.0,1514
608482520,608482520,CHARGE,chg,1,1.0,121.2,2007,11,43.0,1515
608482700,608482700,CHARGE,chg,2,1.0,4.44,2007,11,42.0,1516
608482700,608482700,CHARGE,chg,1,1.0,29.04,2007,11,42.0,1517
608482880,608482880,CHARGE,chg,1,1.0,116.88,2007,11,43.0,1518
608482880,608482880,CHARGE,chg,2,1.0,18.0,2007,11,43.0,1519
608483110,608483110,CHARGE,chg,1,1.0,104.52,2007,11,42.0,1520
608483110,608483110,CHARGE,chg,2,1.0,16.08,2007,11,42.0,1521
608483140,608483140,CHARGE,chg,1,1.0,111.96,2007,11,42.0,1522
608483140,608483140,CHARGE,chg,2,1.0,17.16,2007,11,42.0,1523
608483200,608483200,CHARGE,chg,1,1.0,66.96,2007,11,42.0,1524
608483200,608483200,CHARGE,chg,2,1.0,10.32,2007,11,42.0,1525
608483340,608483340,CHARGE,chg,1,1.0,71.52,2007,11,42.0,1526
608483340,608483340,CHARGE,chg,2,1.0,10.92,2007,11,42.0,1527
608483380,608483380,CHARGE,chg,2,1.0,4.32,2007,11,42.0,1528
608483380,608483380,CHARGE,chg,1,1.0,28.56,2007,11,42.0,1529
608483440,608483440,CHARGE,chg,2,1.0,4.68,2007,11,43.0,1530
608483440,608483440,CHARGE,chg,1,1.0,30.36,2007,11,43.0,1531
608483570,608483570,CHARGE,chg,1,1.0,153.12,2007,11,43.0,1532
608483570,608483570,CHARGE,chg,2,1.0,23.52,2007,11,43.0,1533
608483610,608483610,CHARGE,chg,1,1.0,165.36,2007,11,43.0,1534
608483610,608483610,CHARGE,chg,2,1.0,25.44,2007,11,43.0,1535
608483690,608483690,CHARGE,chg,1,1.0,57.72,2007,11,43.0,1536
608483690,608483690,CHARGE,chg,2,1.0,8.88,2007,11,43.0,1537
608483880,608483880,CHARGE,chg,1,1.0,119.88,2007,11,44.0,1538
608483880,608483880,CHARGE,chg,2,1.0,18.36,2007,11,44.0,1539
608483890,608483890,CHARGE,chg,1,1.0,50.04,2007,11,42.0,1540
608483890,608483890,CHARGE,chg,2,1.0,7.68,2007,11,42.0,1541
608484000,608484000,CHARGE,chg,2,1.0,13.68,2007,11,43.0,1542
608484000,608484000,CHARGE,chg,1,1.0,88.68,2007,11,43.0,1543
608484130,608484130,CHARGE,chg,1,1.0,138.96,2007,11,43.0,1544
608484130,608484130,CHARGE,chg,2,1.0,21.36,2007,11,43.0,1545
608484200,608484200,CHARGE,chg,1,1.0,73.2,2007,11,43.0,1546
608484200,608484200,CHARGE,chg,2,1.0,11.28,2007,11,43.0,1547
608484350,608484350,CHARGE,chg,1,1.0,220.2,2007,11,43.0,1548
608484350,608484350,CHARGE,chg,2,1.0,33.84,2007,11,43.0,1549
608484700,608484700,CHARGE,chg,1,1.0,97.08,2007,11,44.0,1550
608484700,608484700,CHARGE,chg,2,1.0,14.88,2007,11,44.0,1551
608485010,608485010,CHARGE,chg,1,1.0,112.68,2007,11,43.0,1552
608485010,608485010,CHARGE,chg,2,1.0,17.28,2007,11,43.0,1553
608485040,608485040,CHARGE,chg,2,1.0,25.08,2007,11,44.0,1554
608485040,608485040,CHARGE,chg,1,1.0,163.32,2007,11,44.0,1555
608485240,608485240,CHARGE,chg,1,1.0,196.68,2007,11,43.0,1556
