postid,product,prodbm_cd,group,nb_if,recordno,paid_uppol,no_pol,no_ins,sales_chan,intermed,leg_entity,riderprem,rid_pay_mt,rid_prm_fr,iss_yr,iss_mth,sex_1,age_iss_1,dob_yr_1,dob_mth_1,age_adj_1,sex_2,age_iss_2,dob_yr_2,dob_mth_2,age_adj_2,perstpcd,profit_grp,tarcd,kas,ben_term_k,rid_cd,acc_cov_cd,acc_prem,acc_pay_mt,ris_res,rid_ibnr,rid_age_rs
609226260,SPAARKAS,PLUSFOND,2,IF,649,Y,1,1,ASB,,C,0.0,0.0,M,1996,3,F,31.25,1964,11,0.0,,,,,,N,F,2040PLUSFONDS,F,310.0,0,0,0.0,0.0,,,
608562560,SPAARKAS,SCHAKELSPAAR,2,IF,650,N,1,1,ASB,,C,0.0,0.0,M,2002,11,F,33.25,1969,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608563410,SPAARKAS,SCHAKELSPAAR,2,IF,651,Y,1,1,ASB,,C,0.0,0.0,M,2002,11,F,21.42,1981,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608564090,SPAARKAS,SCHAKELSPAAR,2,IF,652,N,1,1,ASB,,C,0.0,0.0,M,2002,11,M,47.92,1954,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608604420,SPAARKAS,SCHAKELSPAAR,2,IF,653,N,1,1,ASB,,C,12.61,216.0,Q,2004,1,F,0.25,2003,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,216.0,1,0,0.0,0.0,,,
608564900,SPAARKAS,SCHAKELSPAAR,2,IF,654,N,1,1,MVI,,C,0.0,0.0,M,2002,11,M,45.08,1957,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608565800,SPAARKAS,SCHAKELSPAAR,2,IF,655,Y,1,1,ASB,,C,0.0,0.0,M,2002,12,M,42.83,1960,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608320640,SPAARKAS,SCHAKELSPAAR,2,IF,656,N,1,1,ASB,,C,0.0,0.0,M,1997,12,F,36.08,1961,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609226700,SPAARKAS,PLUSFOND,2,IF,657,Y,1,1,ASB,,C,0.0,0.0,M,1996,6,M,16.67,1979,9,0.0,,,,,,N,F,2040PLUSFONDS,F,307.0,0,0,0.0,0.0,,,
608322630,SPAARKAS,SCHAKELSPAAR,2,IF,658,N,1,1,ASB,,C,0.0,0.0,M,1997,12,M,36.67,1961,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,348.0,0,0,0.0,0.0,,,
608567760,SPAARKAS,SCHAKELSPAAR,2,IF,659,Y,1,1,ASB,,C,0.0,0.0,M,2002,12,M,39.33,1963,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608601100,SPAARKAS,SCHAKELSPAAR,2,IF,660,Y,1,1,ASB,,C,0.0,0.0,M,2003,3,F,0.08,2003,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,298.0,0,0,0.0,0.0,,,
608568890,SPAARKAS,SCHAKELSPAAR,2,IF,661,Y,1,1,ASB,,C,0.0,0.0,M,2003,2,F,38.08,1964,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,322.0,0,0,0.0,0.0,,,
608570020,SPAARKAS,SCHAKELSPAAR,2,IF,662,Y,1,1,ASB,,C,0.0,0.0,M,2003,4,M,37.83,1965,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,266.0,0,0,0.0,0.0,,,
608571060,SPAARKAS,SCHAKELSPAAR,2,IF,663,N,1,1,MVI,,C,0.0,0.0,M,2003,6,M,45.33,1958,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,235.0,0,0,0.0,0.0,,,
608597100,SPAARKAS,SCHAKELSPAAR,2,IF,664,N,1,1,MVI,,C,4.62,253.0,M,2002,6,M,8.83,1993,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,253.0,1,0,0.0,0.0,,,
608572450,SPAARKAS,SCHAKELSPAAR,2,IF,665,Y,1,1,MVI,,C,0.0,0.0,M,2003,9,M,34.5,1969,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,281.0,0,0,0.0,0.0,,,
608321370,SPAARKAS,SCHAKELSPAAR,2,IF,666,N,1,1,ASB,,C,0.0,0.0,Y,1997,12,F,32.17,1965,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608572970,SPAARKAS,SCHAKELSPAAR,2,IF,667,Y,1,1,ASB,,C,0.0,0.0,M,2005,4,M,43.25,1961,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,260.0,0,0,0.0,0.0,,,
608594480,SPAARKAS,SCHAKELSPAAR,2,IF,668,N,1,1,ASB,,C,25.57,300.0,M,2002,1,M,0.17,2001,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,1,0,0.0,0.0,,,
608575290,SPAARKAS,SCHAKELSPAAR,2,IF,669,N,1,1,ASB,,C,16.33,300.0,M,1998,8,F,7.92,1990,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,1,0,0.0,0.0,,,
608566730,SPAARKAS,SCHAKELSPAAR,2,IF,670,N,1,1,MVI,,C,0.0,0.0,M,2002,12,M,23.0,1979,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608559930,SPAARKAS,SCHAKELSPAAR,2,IF,671,N,1,1,ASB,,C,0.0,0.0,M,2002,10,M,24.92,1977,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608559020,SPAARKAS,SCHAKELSPAAR,2,IF,672,Y,1,1,ASB,,C,0.0,0.0,M,2002,10,M,35.58,1967,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,352.0,0,0,0.0,0.0,,,
608558230,SPAARKAS,SCHAKELSPAAR,2,IF,673,N,1,1,MVI,,C,0.0,0.0,M,2002,9,M,37.17,1965,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,334.0,0,0,0.0,0.0,,,
608546210,SPAARKAS,SCHAKELSPAAR,2,IF,674,N,1,1,ASB,,C,0.0,0.0,M,2002,6,M,40.17,1962,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
609228990,SPAARKAS,PLUSFOND,2,IF,675,N,1,1,ASB,,C,13.56,312.0,M,1997,1,F,25.42,1971,7,0.0,,,,,,N,F,2040PLUSFONDS,F,312.0,1,0,0.0,0.0,,,
608327200,SPAARKAS,SCHAKELSPAAR,2,IF,676,Y,1,1,ASB,,C,0.0,0.0,M,1998,1,M,23.33,1974,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608546940,SPAARKAS,SCHAKELSPAAR,2,IF,677,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,F,33.25,1969,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608547420,SPAARKAS,SCHAKELSPAAR,2,IF,678,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,26.67,1975,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,279.0,0,0,0.0,0.0,,,
609228570,SPAARKAS,PLUSFOND,2,IF,679,Y,1,1,ASB,,C,0.0,0.0,M,1999,1,M,42.17,1956,10,0.0,,,,,,N,F,PENSIOENPLUS,F,276.0,0,0,0.0,0.0,,,
608548750,SPAARKAS,SCHAKELSPAAR,2,IF,680,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,36.75,1965,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608549670,SPAARKAS,SCHAKELSPAAR,2,IF,681,Y,1,1,ASB,,C,0.0,0.0,M,2002,8,M,35.0,1967,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608550270,SPAARKAS,SCHAKELSPAAR,2,IF,682,N,1,1,ASB,,C,0.0,0.0,M,2002,7,M,29.58,1972,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609228260,SPAARKAS,PLUSFOND,2,IF,683,Y,1,1,ASB,,C,0.0,0.0,M,1996,12,M,39.08,1957,10,0.0,,,,,,N,F,PENSIOENPLUS,F,301.0,0,0,0.0,0.0,,,
608550950,SPAARKAS,SCHAKELSPAAR,2,IF,684,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,31.33,1971,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608325920,SPAARKAS,SCHAKELSPAAR,2,IF,685,N,1,1,ASB,,C,0.0,0.0,M,1998,1,M,29.58,1968,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608319590,SPAARKAS,SCHAKELSPAAR,2,IF,686,N,1,1,ASB,,C,0.0,0.0,M,1997,11,F,31.67,1966,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608551930,SPAARKAS,SCHAKELSPAAR,2,IF,687,Y,1,1,MVI,,C,0.0,0.0,M,2002,7,M,42.58,1959,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,268.0,0,0,0.0,0.0,,,
608552830,SPAARKAS,SCHAKELSPAAR,2,IF,688,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,26.25,1976,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608553560,SPAARKAS,SCHAKELSPAAR,2,IF,689,N,1,1,ASB,,C,0.0,0.0,M,2002,8,M,26.83,1975,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609227890,SPAARKAS,PLUSFOND,2,IF,690,Y,1,1,ASB,,C,0.0,0.0,M,1997,2,M,39.83,1957,3,0.0,,,,,,N,F,2040PLUSFONDS,F,299.0,0,0,0.0,0.0,,,
608554170,SPAARKAS,SCHAKELSPAAR,2,IF,691,N,1,1,ASB,,C,0.0,0.0,M,2002,8,M,24.75,1977,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608554600,SPAARKAS,SCHAKELSPAAR,2,IF,692,Y,1,1,ASB,,C,0.0,0.0,M,2002,8,F,37.58,1964,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,336.0,0,0,0.0,0.0,,,
608555640,SPAARKAS,SCHAKELSPAAR,2,IF,693,Y,1,1,ASB,,C,0.0,0.0,M,2002,9,M,48.33,1954,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,271.0,0,0,0.0,0.0,,,
609227530,SPAARKAS,PLUSFOND,2,IF,694,Y,1,1,ASB,,C,0.0,0.0,M,1996,10,M,22.58,1974,2,0.0,,,,,,N,F,2040PLUSFONDS,F,303.0,0,0,0.0,0.0,,,
608324660,SPAARKAS,SCHAKELSPAAR,2,IF,695,N,1,1,MVI,,C,0.0,0.0,M,1997,12,M,15.58,1982,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608556410,SPAARKAS,SCHAKELSPAAR,2,IF,696,N,1,1,ASB,,C,0.0,0.0,M,2002,9,M,39.92,1962,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608557180,SPAARKAS,SCHAKELSPAAR,2,IF,697,N,1,1,ASB,,C,0.0,0.0,M,2002,9,F,40.42,1962,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609227200,SPAARKAS,PLUSFOND,2,IF,698,Y,1,1,ASB,,C,0.0,0.0,M,1996,9,M,35.25,1961,5,0.0,,,,,,N,F,2040PLUSFONDS,F,304.0,0,0,0.0,0.0,,,
608515540,SPAARKAS,SCHAKELSPAAR,2,IF,699,Y,1,1,ASB,,C,0.0,0.0,M,2002,1,F,26.75,1975,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608514650,SPAARKAS,SCHAKELSPAAR,2,IF,700,Y,1,1,ASB,,C,0.0,0.0,M,2001,12,M,19.67,1982,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608534550,SPAARKAS,SCHAKELSPAAR,2,IF,701,N,1,1,ASB,,C,0.0,0.0,M,2002,3,F,34.42,1967,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,331.0,0,0,0.0,0.0,,,
608511250,SPAARKAS,SCHAKELSPAAR,2,IF,702,Y,1,1,ASB,,C,0.0,0.0,M,2001,11,M,39.42,1962,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,312.0,0,0,0.0,0.0,,,
608496510,SPAARKAS,SCHAKELSPAAR,2,IF,703,Y,1,1,ASB,,C,0.0,0.0,M,2001,8,F,29.08,1972,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608334940,SPAARKAS,SCHAKELSPAAR,2,IF,704,N,1,1,ASB,,C,0.0,0.0,Y,1998,4,M,32.83,1965,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609234590,SPAARKAS,PLUSFOND,2,IF,705,N,1,1,MVI,,C,0.0,0.0,M,1996,9,M,31.42,1965,4,0.0,,,,,,N,F,PENSIOENPLUS,F,400.0,0,0,0.0,0.0,,,
608497410,SPAARKAS,SCHAKELSPAAR,2,IF,706,Y,1,1,ASB,,C,0.0,0.0,M,2001,9,F,25.08,1976,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608359200,SPAARKAS,SCHAKELSPAAR,2,IF,707,N,1,1,ASB,,C,0.0,0.0,M,1998,12,M,28.08,1970,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609236640,SPAARKAS,PLUSFOND,2,IF,708,N,1,1,ASB,,C,0.0,0.0,M,1997,3,M,27.33,1969,10,0.0,,,,,,N,F,PENSIOENPLUS,F,454.0,0,0,0.0,0.0,,,
608498700,SPAARKAS,SCHAKELSPAAR,2,IF,709,Y,1,1,ASB,,C,0.0,0.0,M,2001,11,F,29.5,1972,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608510390,SPAARKAS,SCHAKELSPAAR,2,IF,710,N,1,1,ASB,,C,0.0,0.0,M,2001,11,M,21.67,1980,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
608499600,SPAARKAS,SCHAKELSPAAR,2,IF,711,Y,1,1,MVI,,C,0.0,0.0,M,2001,9,M,43.75,1957,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,264.0,0,0,0.0,0.0,,,
608316750,SPAARKAS,SCHAKELSPAAR,2,IF,712,N,1,1,MVI,,C,0.0,0.0,M,1997,11,M,11.83,1985,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608500600,SPAARKAS,SCHAKELSPAAR,2,IF,713,N,1,1,ASB,,C,0.0,0.0,M,2001,9,M,29.17,1972,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608508360,SPAARKAS,SCHAKELSPAAR,2,IF,714,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,F,41.17,1960,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,285.0,0,0,0.0,0.0,,,
608512170,SPAARKAS,SCHAKELSPAAR,2,IF,715,Y,1,1,ASB,,C,0.0,0.0,M,2001,12,M,35.33,1966,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
609236300,SPAARKAS,PLUSFOND,2,IF,716,N,1,1,ASB,,C,0.0,0.0,Y,1997,3,M,28.58,1968,7,0.0,,,,,,N,F,PENSIOENPLUS,F,442.0,0,0,0.0,0.0,,,
608507330,SPAARKAS,SCHAKELSPAAR,2,IF,717,N,1,1,MVI,,C,0.0,0.0,M,2001,10,F,44.08,1957,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,250.0,0,0,0.0,0.0,,,
608501290,SPAARKAS,SCHAKELSPAAR,2,IF,718,Y,1,1,ASB,,C,0.0,0.0,M,2001,9,M,30.33,1971,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,359.0,0,0,0.0,0.0,,,
609235010,SPAARKAS,PLUSFOND,2,IF,719,N,1,1,ASB,,C,0.0,0.0,M,1999,9,F,25.08,1974,7,0.0,,,,,,N,F,PENSIOENPLUS,F,364.0,0,0,0.0,0.0,,,
608506750,SPAARKAS,SCHAKELSPAAR,2,IF,720,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,F,33.92,1967,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608502070,SPAARKAS,SCHAKELSPAAR,2,IF,721,Y,1,1,ASB,,C,0.0,0.0,M,2001,9,F,25.58,1976,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608335940,SPAARKAS,SCHAKELSPAAR,2,IF,722,N,1,1,ASB,,C,0.0,0.0,M,1998,4,F,29.75,1968,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609235770,SPAARKAS,PLUSFOND,2,IF,723,N,1,1,ASB,,C,36.24,396.0,M,1999,1,M,32.42,1966,7,0.0,,,,,,N,F,PENSIOENPLUS,F,396.0,1,0,0.0,0.0,,,
608505930,SPAARKAS,SCHAKELSPAAR,2,IF,724,N,1,1,ASB,,C,0.0,0.0,M,2001,10,F,33.75,1967,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608502860,SPAARKAS,SCHAKELSPAAR,2,IF,725,N,1,1,ASB,,C,0.0,0.0,M,2001,11,M,28.92,1972,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609235420,SPAARKAS,PLUSFOND,2,IF,726,Y,1,1,ASB,,C,0.0,0.0,M,1998,3,F,31.92,1966,3,0.0,,,,,,N,F,PENSIOENPLUS,F,394.0,0,0,0.0,0.0,,,
608503870,SPAARKAS,SCHAKELSPAAR,2,IF,727,N,1,1,ASB,,C,0.0,0.0,M,2001,10,F,30.5,1971,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608504800,SPAARKAS,SCHAKELSPAAR,2,IF,728,N,1,1,ASB,,C,0.0,0.0,M,2001,9,M,24.67,1976,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608336860,SPAARKAS,SCHAKELSPAAR,2,IF,729,Y,1,1,ASB,,C,0.0,0.0,M,1998,5,M,37.25,1961,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,332.0,0,0,0.0,0.0,,,
608495740,SPAARKAS,SCHAKELSPAAR,2,IF,730,N,1,1,MVI,,C,0.0,0.0,M,2001,8,M,44.08,1957,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,255.0,0,0,0.0,0.0,,,
608509450,SPAARKAS,SCHAKELSPAAR,2,IF,731,Y,1,1,ASB,,C,0.0,0.0,M,2001,10,F,27.58,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609237040,SPAARKAS,PLUSFOND,2,IF,732,Y,1,1,ASB,,C,0.0,0.0,M,1997,5,M,25.58,1971,9,0.0,,,,,,N,F,PENSIOENPLUS,F,464.0,0,0,0.0,0.0,,,
608513840,SPAARKAS,SCHAKELSPAAR,2,IF,733,Y,1,1,MVI,,C,0.0,0.0,M,2001,12,M,27.75,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608337880,SPAARKAS,SCHAKELSPAAR,2,IF,734,N,1,1,ASB,,C,0.0,0.0,M,1998,5,F,38.0,1960,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,322.0,0,0,0.0,0.0,,,
608513060,SPAARKAS,SCHAKELSPAAR,2,IF,735,N,1,1,ASB,,C,0.0,0.0,M,2001,11,M,38.08,1963,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,322.0,0,0,0.0,0.0,,,
609234220,SPAARKAS,PLUSFOND,2,IF,736,N,1,1,ASB,,C,0.0,0.0,M,1997,8,M,34.08,1963,6,0.0,,,,,,N,F,PENSIOENPLUS,F,377.0,0,0,0.0,0.0,,,
608391710,SPAARKAS,SCHAKELSPAAR,3,IF,737,N,1,1,ASB,,C,0.0,0.0,M,1999,11,M,36.25,1963,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,284.0,0,0,0.0,0.0,,,
609227900,SPAARKAS,PLUSFOND,3,IF,738,Y,1,1,ASB,,C,0.0,0.0,M,1997,2,M,40.17,1956,12,0.0,,,,,,N,F,2040PLUSFONDS,F,299.0,0,0,0.0,0.0,,,
608552850,SPAARKAS,SCHAKELSPAAR,3,IF,739,N,1,1,ASB,,C,0.0,0.0,M,2002,7,F,29.75,1972,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608392610,SPAARKAS,SCHAKELSPAAR,3,IF,740,N,1,1,ASB,,C,0.0,0.0,M,1999,11,M,36.58,1963,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,340.0,0,0,0.0,0.0,,,
609386650,SPAARKAS,BUDGETFOND,3,IF,741,Y,1,1,ASB,,C,0.0,0.0,M,1992,11,M,26.75,1966,1,0.0,,,,,,N,F,BUDGETFONDS,F,386.0,0,0,0.0,0.0,,,
608568900,SPAARKAS,SCHAKELSPAAR,3,IF,742,Y,1,1,ASB,,C,0.0,0.0,M,2003,2,M,37.67,1965,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,267.0,0,0,0.0,0.0,,,
608501300,SPAARKAS,SCHAKELSPAAR,3,IF,743,N,1,1,ASB,,C,0.0,0.0,M,2001,9,M,36.58,1965,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,340.0,0,0,0.0,0.0,,,
608394010,SPAARKAS,SCHAKELSPAAR,3,IF,744,Y,1,1,ASB,,C,0.0,0.0,M,2000,1,M,28.25,1971,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608551940,SPAARKAS,SCHAKELSPAAR,3,IF,745,N,1,1,MVI,,C,0.0,0.0,M,2002,7,M,36.08,1966,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,346.0,0,0,0.0,0.0,,,
609235780,SPAARKAS,PLUSFOND,3,IF,746,N,1,1,ASB,,C,0.0,0.0,M,1999,4,M,32.33,1966,11,0.0,,,,,,N,F,PENSIOENPLUS,F,393.0,0,0,0.0,0.0,,,
608361100,SPAARKAS,SCHAKELSPAAR,3,IF,747,N,1,1,ASB,,C,0.0,0.0,M,1999,1,M,22.58,1976,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609391170,SPAARKAS,BUDGETFOND,3,IF,748,N,1,1,ASB,,C,42.96,412.0,M,1993,9,M,23.67,1969,12,0.0,,,,,,N,F,BUDGETFONDS,F,412.0,1,0,0.0,0.0,,,
608482880,SPAARKAS,SCHAKELSPAAR,3,IF,749,N,1,1,ASB,,C,0.0,0.0,M,2001,6,M,41.0,1960,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
608553570,SPAARKAS,SCHAKELSPAAR,3,IF,750,Y,1,1,ASB,,C,0.0,0.0,M,2002,8,F,41.42,1961,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,282.0,0,0,0.0,0.0,,,
608594520,SPAARKAS,SCHAKELSPAAR,3,IF,751,N,1,1,ASB,,C,20.63,257.0,M,2002,1,F,3.5,1998,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,257.0,1,0,0.0,0.0,,,
608482130,SPAARKAS,SCHAKELSPAAR,3,IF,752,N,1,1,ASB,,C,0.0,0.0,M,2001,5,F,23.5,1977,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609387330,SPAARKAS,BUDGETFOND,3,IF,753,N,1,1,ASB,,C,0.0,0.0,M,1988,5,M,21.92,1966,5,0.0,,,,,,N,F,BUDGETFONDS,F,440.0,0,0,0.0,0.0,,,
608500640,SPAARKAS,SCHAKELSPAAR,3,IF,754,N,1,1,ASB,,C,0.0,0.0,M,2001,8,M,23.25,1978,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608387480,SPAARKAS,SCHAKELSPAAR,3,IF,755,Y,1,1,ASB,,C,0.0,0.0,M,1999,10,F,24.25,1975,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608555650,SPAARKAS,SCHAKELSPAAR,3,IF,756,N,1,1,ASB,,C,0.0,0.0,M,2002,8,M,21.92,1980,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608388140,SPAARKAS,SCHAKELSPAAR,3,IF,757,Y,1,1,ASB,,C,0.0,0.0,M,1999,10,F,32.67,1967,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608362010,SPAARKAS,SCHAKELSPAAR,3,IF,758,N,1,1,ASB,,C,53.37,360.0,M,1999,1,M,35.67,1963,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
609227540,SPAARKAS,PLUSFOND,3,IF,759,Y,1,1,MVI,,C,0.0,0.0,M,1996,11,M,30.17,1966,8,0.0,,,,,,N,F,2040PLUSFONDS,F,302.0,0,0,0.0,0.0,,,
608554640,SPAARKAS,SCHAKELSPAAR,3,IF,760,N,1,1,ASB,,C,0.0,0.0,M,2002,9,M,34.33,1968,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
609386960,SPAARKAS,BUDGETFOND,3,IF,761,Y,1,1,ASB,,C,0.0,0.0,M,1991,6,M,25.17,1966,3,0.0,,,,,,N,F,BUDGETFONDS,F,403.0,0,0,0.0,0.0,,,
608389040,SPAARKAS,SCHAKELSPAAR,3,IF,762,N,1,1,ASB,,C,39.25,360.0,M,1999,10,M,30.83,1968,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
609375020,SPAARKAS,BUDGETFOND,3,IF,763,Y,1,1,ASB,,C,0.0,0.0,M,1993,12,M,30.33,1963,7,0.0,,,,,,N,F,BUDGETFONDS,F,337.0,0,0,0.0,0.0,,,
608554180,SPAARKAS,SCHAKELSPAAR,3,IF,764,N,1,1,ASB,,C,0.0,0.0,M,2002,8,M,24.75,1977,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608389870,SPAARKAS,SCHAKELSPAAR,3,IF,765,N,1,1,MVI,,C,0.0,0.0,M,1999,10,M,39.08,1960,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
608491050,SPAARKAS,SCHAKELSPAAR,3,IF,766,Y,1,1,ASB,,C,0.0,0.0,M,2001,7,M,23.75,1977,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608483600,SPAARKAS,SCHAKELSPAAR,3,IF,767,Y,1,1,ASB,,C,0.0,0.0,M,2001,6,M,27.25,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
