POSTID,KEYFIELD,PRODUCT,GROUP,FONDSCD,UNITAANT,GARKAP,BELEGPRC,PRODBOOMCD,TARCD,UNITSAVPRT,UNITSRV_PP,UNITEXT_BP
613461130,613461130,FUND,F,1,682.9639,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,664.6816,18.2823,0.0000
613461150,613461150,FUND,F,3,126.4690,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,125.2413,1.2277,0.0000
613461170,613461170,FUND,F,1,166.7006,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,164.0307,2.6699,0.0000
613461190,613461190,FUND,F,1,30.6599,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,30.3768,0.2831,0.0000
613461200,613461200,FUND,F,1,229.5618,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,224.9976,4.5642,0.0000
613461210,613461210,FUND,F,1,66.3329,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,62.6343,3.6986,0.0000
613461240,613461240,FUND,F,1,534.3945,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,514.9995,19.3950,0.0000
613461250,613461250,FUND,F,1,296.9613,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,289.1101,7.8512,0.0000
613461260,613461260,FUND,F,1,728.8005,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,717.4612,11.3393,0.0000
613461270,613461270,FUND,F,3,283.1887,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,277.5084,5.6803,0.0000
613461310,613461310,FUND,F,1,101.8645,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,100.0149,1.8496,0.0000
613461320,613461320,FUND,F,1,265.6615,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,263.7294,1.9321,0.0000
613461410,613461410,FUND,F,1,366.1055,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,359.4014,6.7041,0.0000
613461420,613461420,FUND,F,3,275.6974,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,269.0967,6.6007,0.0000
613461480,613461480,FUND,F,1,31.8126,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,31.3980,0.4146,0.0000
613461510,613461510,FUND,F,1,231.0089,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,228.2767,2.7322,0.0000
613461520,613461520,FUND,F,1,281.5858,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,276.2321,5.3537,0.0000
613461530,613461530,FUND,F,1,502.6836,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,483.6001,19.0835,0.0000
613461540,613461540,FUND,F,1,508.0168,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,502.8619,5.1549,0.0000
613461550,613461550,FUND,F,1,675.7638,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,664.0596,11.7042,0.0000
613461600,613461600,FUND,F,1,406.0840,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,395.0414,11.0426,0.0000
613461620,613461620,FUND,F,1,361.4753,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,337.7295,23.7458,0.0000
613461640,613461640,FUND,F,1,3372.6788,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,3242.5703,130.1085,0.0000
613461650,613461650,FUND,F,1,4661.0782,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,4481.8470,179.2312,0.0000
613461660,613461660,FUND,F,1,849.1752,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,831.6809,17.4943,0.0000
613461670,613461670,FUND,F,1,310.1533,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,307.3685,2.7848,0.0000
613461680,613461680,FUND,F,1,247.6941,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,241.2771,6.4170,0.0000
613461690,613461690,FUND,F,1,215.3193,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,213.2663,2.0530,0.0000
613461760,613461760,FUND,F,1,23.8085,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,23.3192,0.4893,0.0000
613461770,613461770,FUND,F,1,229.4029,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,225.4199,3.9830,0.0000
613461830,613461830,FUND,F,3,111.5166,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,110.4821,1.0345,0.0000
613461870,613461870,FUND,F,3,1079.5239,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1018.9068,60.6171,0.0000
613461930,613461930,FUND,F,3,51.0510,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,48.7370,2.3140,0.0000
613461950,613461950,FUND,F,1,303.0498,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,300.5908,2.4590,0.0000
613461970,613461970,FUND,F,1,70.6957,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,67.8723,2.8234,0.0000
613461990,613461990,FUND,F,1,187.7762,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,179.6484,8.1278,0.0000
613462010,613462010,FUND,F,1,123.1044,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,121.9060,1.1984,0.0000
613462020,613462020,FUND,F,1,146.3484,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,144.8675,1.4809,0.0000
613462030,613462030,FUND,F,3,45.8482,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,44.5715,1.2767,0.0000
613462040,613462040,FUND,F,1,538.1005,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,519.2214,18.8791,0.0000
613462080,613462080,FUND,F,1,91.6129,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,87.3386,4.2743,0.0000
613462100,613462100,FUND,F,3,86.9044,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,85.3161,1.5883,0.0000
613462110,613462110,FUND,F,3,3603.9930,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,3563.9359,40.0571,0.0000
613462120,613462120,FUND,F,3,756.3594,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,750.8546,5.5048,0.0000
613462130,613462130,FUND,F,3,37.2267,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,36.8966,0.3301,0.0000
613463030,613463030,FUND,F,1,699.6654,0.00,100.000000,KOERSPLAN,KOERSPLAN,666.3162,33.3492,0.0000
613463840,613463840,FUND,F,1,570.7790,0.00,100.000000,KOERSPLAN,KOERSPLAN,561.7916,7.4491,1.5383
613463910,613463910,FUND,F,1,1123.6418,0.00,100.000000,KOERSPLAN,KOERSPLAN,1071.1869,50.5038,1.9511
613464150,613464150,FUND,F,1,330.4620,0.00,100.000000,KOERSPLAN,KOERSPLAN,321.9957,7.5496,0.9167
613464260,613464260,FUND,F,1,272.3735,0.00,100.000000,KOERSPLAN,KOERSPLAN,264.3341,3.6554,4.3840
613464570,613464570,FUND,F,1,685.5123,0.00,100.000000,KOERSPLAN,KOERSPLAN,665.8194,13.4214,6.2715
613464630,613464630,FUND,F,1,392.6185,0.00,100.000000,KOERSPLAN,KOERSPLAN,370.8958,21.7227,0.0000
613464670,613464670,FUND,F,1,222.7669,0.00,100.000000,KOERSPLAN,KOERSPLAN,216.6869,3.5804,2.4996
613464790,613464790,FUND,F,1,681.9307,0.00,100.000000,KOERSPLAN,KOERSPLAN,643.9205,38.0102,0.0000
613464860,613464860,FUND,F,1,533.0770,0.00,100.000000,KOERSPLAN,KOERSPLAN,512.4141,17.6743,2.9886
613465110,613465110,FUND,F,1,733.4781,0.00,100.000000,KOERSPLAN,KOERSPLAN,710.9979,17.1517,5.3285
613465340,613465340,FUND,F,1,259.4339,0.00,100.000000,KOERSPLAN,KOERSPLAN,249.0526,9.4303,0.9510
613465360,613465360,FUND,F,3,724.7581,0.00,100.000000,KOERSPLAN,KOERSPLAN,700.5503,16.8898,7.3180
613465540,613465540,FUND,F,1,500.7483,0.00,100.000000,KOERSPLAN,KOERSPLAN,483.5527,17.1956,0.0000
613465620,613465620,FUND,F,1,483.1080,0.00,100.000000,KOERSPLAN,KOERSPLAN,461.7992,21.3088,0.0000
613465790,613465790,FUND,F,1,530.4463,0.00,100.000000,KOERSPLAN,KOERSPLAN,509.2881,21.1582,0.0000
613465880,613465880,FUND,F,1,238.8354,0.00,100.000000,KOERSPLAN,KOERSPLAN,235.7048,1.7494,1.3812
613465900,613465900,FUND,F,1,240.7576,0.00,100.000000,KOERSPLAN,KOERSPLAN,237.3429,1.3627,2.0520
613465940,613465940,FUND,F,1,504.2414,0.00,100.000000,KOERSPLAN,KOERSPLAN,490.1990,9.2106,4.8318
613466070,613466070,FUND,F,1,249.8839,0.00,100.000000,KOERSPLAN,KOERSPLAN,242.3552,4.5514,2.9773
613466160,613466160,FUND,F,1,374.5758,0.00,100.000000,KOERSPLAN,KOERSPLAN,358.5145,14.4205,1.6408
613466440,613466440,FUND,F,1,226.6169,0.00,100.000000,KOERSPLAN,KOERSPLAN,223.8892,2.7277,0.0000
613466970,613466970,FUND,F,1,478.4461,0.00,100.000000,KOERSPLAN,KOERSPLAN,468.9008,9.5453,0.0000
613467100,613467100,FUND,F,3,624.7133,18152.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,609.7116,15.0017,0.0000
613467330,613467330,FUND,F,1,254.2793,0.00,100.000000,KOERSPLAN,KOERSPLAN,247.3858,6.8935,0.0000
613467350,613467350,FUND,F,1,1034.1352,0.00,100.000000,KOERSPLAN,KOERSPLAN,1011.7025,22.4327,0.0000
613467360,613467360,FUND,F,1,1209.6566,0.00,100.000000,KOERSPLAN,KOERSPLAN,1153.9441,55.7125,0.0000
613467390,613467390,FUND,F,1,261.8391,0.00,100.000000,KOERSPLAN,KOERSPLAN,258.2710,3.5681,0.0000
613467470,613467470,FUND,F,1,225.5489,0.00,100.000000,KOERSPLAN,KOERSPLAN,222.5515,2.9974,0.0000
613467960,613467960,FUND,F,1,711.7669,0.00,100.000000,KOERSPLAN,KOERSPLAN,699.1739,12.5930,0.0000
613468060,613468060,FUND,F,1,391.0421,0.00,100.000000,KOERSPLAN,KOERSPLAN,379.7892,11.2529,0.0000
613468090,613468090,FUND,F,3,930.0560,0.00,100.000000,KOERSPLAN,KOERSPLAN,899.5151,30.5409,0.0000
613468460,613468460,FUND,F,1,235.7496,0.00,100.000000,KOERSPLAN,KOERSPLAN,232.1517,3.5979,0.0000
613468500,613468500,FUND,F,1,317.1374,0.00,100.000000,KOERSPLAN,KOERSPLAN,314.0177,3.1197,0.0000
613468750,613468750,FUND,F,1,431.4205,0.00,100.000000,KOERSPLAN,KOERSPLAN,427.4524,3.9681,0.0000
613468760,613468760,FUND,F,1,584.4678,0.00,100.000000,KOERSPLAN,KOERSPLAN,560.2145,24.2533,0.0000
613469270,613469270,FUND,F,1,515.8050,0.00,100.000000,KOERSPLAN,KOERSPLAN,478.6858,37.1192,0.0000
613469340,613469340,FUND,F,1,559.2122,0.00,100.000000,KOERSPLAN,KOERSPLAN,547.7512,11.4610,0.0000
613469460,613469460,FUND,F,1,492.8701,0.00,100.000000,KOERSPLAN,KOERSPLAN,487.9276,4.9425,0.0000
613469570,613469570,FUND,F,1,475.0831,0.00,100.000000,KOERSPLAN,KOERSPLAN,471.8454,3.2377,0.0000
613469620,613469620,FUND,F,1,244.8935,0.00,100.000000,KOERSPLAN,KOERSPLAN,241.2548,3.6387,0.0000
613469760,613469760,FUND,F,1,294.9849,0.00,100.000000,KOERSPLAN,KOERSPLAN,285.7985,9.1864,0.0000
613469770,613469770,FUND,F,1,458.5425,0.00,100.000000,KOERSPLAN,KOERSPLAN,451.2274,7.3151,0.0000
613469780,613469780,FUND,F,1,730.0024,0.00,100.000000,KOERSPLAN,KOERSPLAN,722.8831,7.1193,0.0000
613469960,613469960,FUND,F,1,107.7671,0.00,100.000000,KOERSPLAN,KOERSPLAN,105.6546,2.1125,0.0000
613470060,613470060,FUND,F,1,158.7351,0.00,100.000000,KOERSPLAN,KOERSPLAN,155.5909,3.1442,0.0000
613470230,613470230,FUND,F,1,622.6449,0.00,100.000000,KOERSPLAN,KOERSPLAN,610.4689,12.1760,0.0000
613470250,613470250,FUND,F,1,572.9519,0.00,100.000000,KOERSPLAN,KOERSPLAN,562.5459,10.4060,0.0000
613470570,613470570,FUND,F,1,250.7984,0.00,100.000000,KOERSPLAN,KOERSPLAN,249.0018,1.7966,0.0000
613470610,613470610,FUND,F,1,570.8185,0.00,100.000000,KOERSPLAN,KOERSPLAN,557.6036,13.2149,0.0000
613472020,613472020,FUND,F,1,620.1317,0.00,100.000000,KOERSPLAN,KOERSPLAN,611.0872,9.0445,0.0000
613472030,613472030,FUND,F,1,389.7210,0.00,100.000000,KOERSPLAN,KOERSPLAN,372.8571,16.8639,0.0000
613472520,613472520,FUND,F,1,467.0182,0.00,100.000000,KOERSPLAN,KOERSPLAN,463.2036,3.8146,0.0000
613472600,613472600,FUND,F,1,482.2454,0.00,100.000000,KOERSPLAN,KOERSPLAN,475.0315,7.2139,0.0000
613472670,613472670,FUND,F,1,424.6013,0.00,100.000000,KOERSPLAN,KOERSPLAN,417.0243,7.5770,0.0000
613472690,613472690,FUND,F,30,35274.5859,92576.00,100.000000,KOERSPLAN,AOWPRIVEPLAN,34381.8684,892.7176,0.0000
613472850,613472850,FUND,F,1,447.0759,0.00,100.000000,KOERSPLAN,KOERSPLAN,435.9292,11.1467,0.0000
613472870,613472870,FUND,F,1,334.2472,0.00,100.000000,KOERSPLAN,KOERSPLAN,329.1330,5.1142,0.0000
613472890,613472890,FUND,F,1,149.0686,0.00,100.000000,KOERSPLAN,KOERSPLAN,147.1733,1.8953,0.0000
613472990,613472990,FUND,F,1,205.5656,0.00,100.000000,KOERSPLAN,KOERSPLAN,203.7331,1.8325,0.0000
613473090,613473090,FUND,F,1,743.8719,0.00,100.000000,KOERSPLAN,KOERSPLAN,733.8231,10.0488,0.0000
613473170,613473170,FUND,F,1,219.6026,0.00,100.000000,KOERSPLAN,KOERSPLAN,217.7832,1.8194,0.0000
613473180,613473180,FUND,F,1,213.1167,0.00,100.000000,KOERSPLAN,KOERSPLAN,210.1353,2.9814,0.0000
613473260,613473260,FUND,F,1,233.4473,0.00,100.000000,KOERSPLAN,KOERSPLAN,232.9462,0.5011,0.0000
613473330,613473330,FUND,F,1,618.0293,0.00,100.000000,KOERSPLAN,KOERSPLAN,610.0218,8.0075,0.0000
613473340,613473340,FUND,F,1,617.7840,0.00,100.000000,KOERSPLAN,KOERSPLAN,610.0292,7.7548,0.0000
613473440,613473440,FUND,F,1,336.1988,0.00,100.000000,KOERSPLAN,KOERSPLAN,328.0841,8.1147,0.0000
613473480,613473480,FUND,F,1,399.1132,0.00,100.000000,KOERSPLAN,KOERSPLAN,391.0973,8.0159,0.0000
613473600,613473600,FUND,F,1,96.8923,0.00,100.000000,KOERSPLAN,KOERSPLAN,95.5679,1.3244,0.0000
613473640,613473640,FUND,F,1,332.9273,0.00,100.000000,KOERSPLAN,KOERSPLAN,319.2893,13.6380,0.0000
613473660,613473660,FUND,F,1,198.6449,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,196.9024,1.7425,0.0000
613473680,613473680,FUND,F,1,453.5548,0.00,100.000000,KOERSPLAN,KOERSPLAN,452.1970,1.3578,0.0000
613473880,613473880,FUND,F,1,824.5582,0.00,100.000000,KOERSPLAN,FISCAALVOORDEELPLAN,798.8982,25.6600,0.0000
613473920,613473920,FUND,F,3,584.7658,0.00,100.000000,KOERSPLAN,KOERSPLAN,555.9611,28.8047,0.0000
613473980,613473980,FUND,F,1,1021.3325,0.00,100.000000,KOERSPLAN,KOERSPLAN,999.4570,21.8755,0.0000
613474060,613474060,FUND,F,3,956.0774,0.00,100.000000,KOERSPLAN,KOERSPLAN,947.2982,8.7792,0.0000
613474130,613474130,FUND,F,1,253.2250,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,248.4976,4.7274,0.0000
613474150,613474150,FUND,F,1,665.7194,0.00,100.000000,KOERSPLAN,KOERSPLAN,643.7641,21.9553,0.0000
613474160,613474160,FUND,F,1,193.3700,0.00,100.000000,KOERSPLAN,KOERSPLAN,192.0434,1.3266,0.0000
613474410,613474410,FUND,F,1,469.0044,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,456.8835,12.1209,0.0000
613474560,613474560,FUND,F,1,189.8362,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,186.5897,3.2465,0.0000
613474620,613474620,FUND,F,1,335.5441,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,331.0916,4.4525,0.0000
613474790,613474790,FUND,F,1,148.2155,0.00,100.000000,KOERSPLAN,KOERSPLAN,147.0711,1.1444,0.0000
613474800,613474800,FUND,F,1,504.7200,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,483.3236,21.3964,0.0000
613474990,613474990,FUND,F,1,361.4350,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,357.9181,3.5169,0.0000
613475000,613475000,FUND,F,1,288.1467,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,278.6323,9.5144,0.0000
613475160,613475160,FUND,F,1,200.7848,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,194.6693,6.1155,0.0000
613475430,613475430,FUND,F,3,686.7431,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,668.1110,18.6321,0.0000
613475470,613475470,FUND,F,1,379.8721,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,376.6351,3.2370,0.0000
613475760,613475760,FUND,F,1,294.6550,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,291.4655,3.1895,0.0000
613475780,613475780,FUND,F,1,304.4250,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,290.3324,14.0926,0.0000
613475920,613475920,FUND,F,1,226.5637,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,223.3484,3.2153,0.0000
613475980,613475980,FUND,F,1,294.7264,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,273.9145,20.8119,0.0000
613476520,613476520,FUND,F,1,265.0838,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,246.7305,18.3533,0.0000
613476540,613476540,FUND,F,3,391.4474,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,370.4512,20.9962,0.0000
613477090,613477090,FUND,F,1,393.7220,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,387.5613,6.1607,0.0000
613477150,613477150,FUND,F,1,230.5205,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,222.8660,7.6545,0.0000
613477170,613477170,FUND,F,1,718.0344,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,696.8487,21.1857,0.0000
613477350,613477350,FUND,F,1,427.2503,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,415.0514,12.1989,0.0000
613477460,613477460,FUND,F,1,405.4334,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,378.7179,26.7155,0.0000
613477480,613477480,FUND,F,1,533.5715,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,527.0300,6.5415,0.0000
613477730,613477730,FUND,F,1,402.6235,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,387.6604,14.9631,0.0000
613477750,613477750,FUND,F,1,211.7104,0.00,100.000000,KOERSPLAN,KOERSPLAN,210.9753,0.7351,0.0000
613477780,613477780,FUND,F,1,523.1283,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,512.0823,11.0460,0.0000
613477910,613477910,FUND,F,1,311.2145,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,306.6786,4.5359,0.0000
613478030,613478030,FUND,F,1,161.0098,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,159.0870,1.9228,0.0000
613478120,613478120,FUND,F,1,94.8123,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,93.5946,1.2177,0.0000
613478160,613478160,FUND,F,1,323.1775,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,317.3911,5.7864,0.0000
613478230,613478230,FUND,F,1,493.3878,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,486.1969,7.1909,0.0000
613478270,613478270,FUND,F,1,872.6530,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,867.3703,5.2827,0.0000
613478440,613478440,FUND,F,1,379.5259,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,372.9215,6.6044,0.0000
613478550,613478550,FUND,F,1,507.1563,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,496.1012,11.0551,0.0000
613478620,613478620,FUND,F,1,369.1596,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,365.2407,3.9189,0.0000
613478750,613478750,FUND,F,1,103.1707,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,102.4046,0.7661,0.0000
613478760,613478760,FUND,F,1,297.3296,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,293.8705,3.4591,0.0000
613478770,613478770,FUND,F,1,310.8958,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,303.2484,7.6474,0.0000
613478780,613478780,FUND,F,5,1985.7452,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1889.8311,95.9141,0.0000
613478790,613478790,FUND,F,1,230.4974,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,222.9734,7.5240,0.0000
613478830,613478830,FUND,F,1,268.7958,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,264.2983,4.4975,0.0000
613478840,613478840,FUND,F,1,603.7110,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,599.5858,4.1252,0.0000
613478850,613478850,FUND,F,1,177.2867,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,175.8865,1.4002,0.0000
613478870,613478870,FUND,F,1,335.0061,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,329.5248,5.4813,0.0000
613478880,613478880,FUND,F,1,278.2364,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,261.7638,16.4726,0.0000
613478900,613478900,FUND,F,1,519.2195,0.00,100.000000,KOERSPLAN,KOERSPLAN,515.0630,4.1565,0.0000
613478970,613478970,FUND,F,1,404.0096,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,383.9977,20.0119,0.0000
613479000,613479000,FUND,F,3,469.9287,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,463.9488,5.9799,0.0000
613479050,613479050,FUND,F,1,395.5538,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,391.3551,4.1987,0.0000
613479090,613479090,FUND,F,1,429.0448,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,418.8254,10.2194,0.0000
613479110,613479110,FUND,F,1,386.8768,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,369.9805,16.8963,0.0000
613479220,613479220,FUND,F,1,352.8556,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,338.0957,14.7599,0.0000
613479230,613479230,FUND,F,1,495.9785,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,490.3877,5.5908,0.0000
613479250,613479250,FUND,F,1,134.2784,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,131.5426,2.7358,0.0000
613479310,613479310,FUND,F,1,200.6112,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,198.6150,1.9962,0.0000
613479320,613479320,FUND,F,1,195.5200,0.00,100.000000,KOERSPLAN,KOERSPLAN,195.1389,0.3811,0.0000
613479470,613479470,FUND,F,1,341.2915,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,336.2861,5.0054,0.0000
613479480,613479480,FUND,F,1,111.1606,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,110.2540,0.9066,0.0000
613479540,613479540,FUND,F,1,628.1734,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,620.6229,7.5505,0.0000
613479550,613479550,FUND,F,1,489.8508,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,477.8191,12.0317,0.0000
613479590,613479590,FUND,F,1,657.6728,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,651.6808,5.9920,0.0000
613479600,613479600,FUND,F,1,389.3039,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,380.5614,8.7425,0.0000
613479640,613479640,FUND,F,1,432.3283,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,417.5999,14.7284,0.0000
613479670,613479670,FUND,F,1,480.9841,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,477.3151,3.6690,0.0000
613479700,613479700,FUND,F,1,223.2241,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,218.7343,4.4898,0.0000
613479710,613479710,FUND,F,1,484.5289,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,471.8848,12.6441,0.0000
613479770,613479770,FUND,F,1,251.2575,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,242.7721,8.4854,0.0000
613479780,613479780,FUND,F,1,202.4088,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,195.2106,7.1982,0.0000
613479800,613479800,FUND,F,3,693.6009,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,675.8645,17.7364,0.0000
613479810,613479810,FUND,F,3,260.8590,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,257.6491,3.2099,0.0000
613479820,613479820,FUND,F,1,408.5230,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,405.2312,3.2918,0.0000
613479830,613479830,FUND,F,1,395.7749,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,393.4065,2.3684,0.0000
613479870,613479870,FUND,F,1,403.7640,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,391.1468,12.6172,0.0000
613479880,613479880,FUND,F,1,418.0221,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,411.3012,6.7209,0.0000
613479890,613479890,FUND,F,1,150.1843,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,148.2172,1.9671,0.0000
613479900,613479900,FUND,F,1,428.5382,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,414.7953,13.7429,0.0000
613479920,613479920,FUND,F,1,326.5289,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,323.6410,2.8879,0.0000
613479970,613479970,FUND,F,1,477.7723,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,473.3276,4.4447,0.0000
613479980,613479980,FUND,F,1,346.5167,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,341.7858,4.7309,0.0000
613480050,613480050,FUND,F,1,257.0202,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,249.1749,7.8453,0.0000
613480090,613480090,FUND,F,1,263.7936,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,262.3874,1.4062,0.0000
613480110,613480110,FUND,F,1,178.8694,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,174.0092,4.8602,0.0000
613480120,613480120,FUND,F,1,763.8765,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,757.8659,6.0106,0.0000
613480150,613480150,FUND,F,1,359.3749,0.00,100.000000,KOERSPLAN,KOERSPLAN,358.8094,0.5655,0.0000
613480170,613480170,FUND,F,1,128.3689,0.00,100.000000,KOERSPLAN,KOERSPLAN,128.1129,0.2560,0.0000
613480200,613480200,FUND,F,1,138.4644,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,137.3348,1.1296,0.0000
613480470,613480470,FUND,F,1,300.4932,0.00,100.000000,KOERSPLAN,KOERSPLAN,293.4496,7.0436,0.0000
613480550,613480550,FUND,F,1,312.0280,0.00,100.000000,KOERSPLAN,KOERSPLAN,303.6035,3.6372,4.7873
613480560,613480560,FUND,F,1,297.4207,0.00,100.000000,KOERSPLAN,KOERSPLAN,292.2752,4.4794,0.6661
